latitude,longitude,elevation
51.491816,-116.480923,1508.0
51.491823,-116.48093,1508.0
51.491826,-116.480935,1508.1
51.49183,-116.480939,1508.1
51.491833,-116.480944,1508.1
51.491837,-116.480949,1508.2
51.49184,-116.480954,1508.2
51.491844,-116.480959,1508.2
51.491847,-116.480963,1508.2
51.491851,-116.480968,1508.3
51.491857,-116.480964,1508.3
51.491867,-116.480964,1508.4
51.491874,-116.480967,1508.4
51.491874,-116.480969,1508.4
51.491873,-116.480971,1508.4
51.491872,-116.480972,1508.4
51.491879,-116.480981,1508.5
51.491883,-116.480985,1508.5
51.491888,-116.480991,1508.5
51.491903,-116.481001,1508.6
51.491908,-116.481014,1508.7
51.491908,-116.48102,1508.7
51.491915,-116.481049,1508.8
51.491924,-116.481069,1508.9
51.49193,-116.481078,1508.9
51.491936,-116.481088,1509.0
51.491942,-116.481097,1509.0
51.491952,-116.481118,1509.1
51.491953,-116.48113,1509.2
51.491953,-116.481142,1509.2
51.491954,-116.481154,1509.3
51.491965,-116.481168,1509.3
51.491972,-116.481189,1509.4
51.491984,-116.481186,1509.5
51.491992,-116.481201,1509.5
51.491976,-116.481226,1509.6
51.491981,-116.481236,1509.7
51.49199,-116.481253,1509.8
51.491972,-116.481277,1510.0
51.491967,-116.481326,1510.1
51.491962,-116.481343,1510.1
51.491956,-116.481367,1510.1
51.491954,-116.48138,1510.2
51.491952,-116.481392,1510.2
51.49195,-116.481404,1510.2
51.49194,-116.481398,1510.2
51.491937,-116.481407,1510.3
51.491927,-116.481439,1510.3
51.49192,-116.48149,1510.4
51.491915,-116.481518,1510.5
51.491908,-116.481536,1510.5
51.491902,-116.481555,1510.6
51.491901,-116.481569,1510.6
51.491894,-116.481576,1510.6
51.491882,-116.481596,1510.7
51.491879,-116.481601,1510.7
51.491871,-116.481614,1510.7
51.491863,-116.481628,1510.8
51.491856,-116.481642,1510.8
51.491845,-116.481665,1510.9
51.491844,-116.481683,1510.9
51.491825,-116.481698,1511.0
51.491815,-116.481696,1511.0
51.4918,-116.481692,1511.0
51.49179,-116.48171,1511.1
51.491788,-116.481732,1511.1
51.491778,-116.481734,1511.1
51.491772,-116.48174,1511.2
51.491769,-116.481743,1511.2
51.491758,-116.481755,1511.2
51.491748,-116.481779,1511.3
51.491744,-116.481791,1511.3
51.491741,-116.481805,1511.3
