latitude,longitude,elevation
51.092528,-115.366807,1315.4
51.092527,-115.36682,1315.4
51.092525,-115.366833,1315.4
51.092524,-115.366845,1315.4
51.092522,-115.36686,1315.4
51.092521,-115.366876,1315.4
51.092519,-115.366889,1315.4
51.092518,-115.366905,1315.4
51.092511,-115.366924,1315.4
51.092505,-115.366933,1315.4
51.0925,-115.366943,1315.4
51.092494,-115.366952,1315.4
51.092484,-115.366961,1315.4
51.092477,-115.366966,1315.4
51.092472,-115.366971,1315.4
51.092466,-115.366982,1315.4
51.092458,-115.366989,1315.4
51.092449,-115.367,1315.4
51.092446,-115.367008,1315.4
51.092444,-115.36702,1315.4
51.09244,-115.367039,1315.4
51.092429,-115.36706,1315.4
51.092399,-115.36707,1315.5
51.092377,-115.367073,1315.5
51.092369,-115.36709,1315.5
51.092356,-115.367117,1315.5
51.092355,-115.367158,1315.5
51.092357,-115.367192,1315.5
51.09236,-115.367225,1315.5
51.092343,-115.367225,1315.5
51.092331,-115.367214,1315.5
51.092319,-115.367203,1315.5
51.092306,-115.367208,1315.5
51.092287,-115.367181,1315.5
51.092274,-115.367168,1315.4
51.092272,-115.367178,1315.4
51.09227,-115.367187,1315.4
51.092268,-115.367197,1315.4
51.092266,-115.367207,1315.4
51.092263,-115.367217,1315.4
51.092261,-115.367227,1315.4
51.092259,-115.367237,1315.4
51.092242,-115.367254,1315.4
51.092231,-115.367274,1315.4
51.092217,-115.367313,1315.4
51.092214,-115.367319,1315.4
51.09221,-115.367325,1315.4
51.092203,-115.367327,1315.4
51.092198,-115.367335,1315.4
51.092192,-115.367343,1315.4
51.092187,-115.367351,1315.4
51.092181,-115.36736,1315.4
51.092176,-115.367368,1315.4
51.09217,-115.367376,1315.4
51.092178,-115.367388,1315.4
51.092158,-115.367405,1315.4
51.092141,-115.367401,1315.4
51.092125,-115.367377,1315.4
51.092119,-115.367361,1315.4
51.092113,-115.367344,1315.4
51.092056,-115.367343,1315.3
51.092039,-115.367337,1315.3
51.092027,-115.367335,1315.3
51.092016,-115.367333,1315.3
51.092003,-115.367334,1315.3
51.091994,-115.367334,1315.3
51.091986,-115.367334,1315.3
51.091977,-115.367335,1315.3
51.091981,-115.367345,1315.3
51.091963,-115.367336,1315.3
51.091969,-115.367319,1315.3
51.091967,-115.367324,1315.3
51.091966,-115.367332,1315.3
51.091967,-115.367331,1315.3
51.091947,-115.367318,1315.3
51.091942,-115.367325,1315.3
51.09194,-115.367325,1315.3
51.09192,-115.367311,1315.3
51.091912,-115.367321,1315.4
51.091908,-115.367317,1315.4
51.091903,-115.367317,1315.4
51.091887,-115.36732,1315.6
51.091878,-115.367313,1315.6
51.091883,-115.367314,1315.7
51.091872,-115.36732,1315.7
51.091855,-115.367332,1315.9
51.091825,-115.36733,1316.1
51.091811,-115.367331,1316.0
51.091804,-115.367345,1316.0
51.091794,-115.367348,1316.0
51.091833,-115.367368,1316.0
51.091857,-115.367362,1316.0
51.091879,-115.367358,1316.0
51.091901,-115.367356,1316.0
51.091912,-115.367345,1316.0
51.091925,-115.367328,1316.0
51.091927,-115.367335,1316.0
51.091928,-115.367342,1316.0
51.091929,-115.367349,1316.0
51.091931,-115.367356,1316.0
51.091932,-115.367363,1316.0
51.091933,-115.36737,1316.0
51.091934,-115.367376,1316.0
51.091936,-115.367383,1316.0
51.091936,-115.36741,1316.0
51.091948,-115.367424,1316.0
51.091935,-115.367426,1316.0
51.091918,-115.367415,1315.9
51.091922,-115.367432,1315.9
51.091903,-115.367445,1315.9
51.09191,-115.367464,1315.9
51.091892,-115.367474,1315.9
51.091884,-115.367484,1315.9
51.091889,-115.367507,1315.9
51.091894,-115.367515,1315.9
51.091899,-115.367524,1315.9
51.091905,-115.367533,1315.9
51.091878,-115.367558,1315.9
51.091855,-115.367616,1315.9
51.091854,-115.367626,1315.9
51.091843,-115.367645,1315.9
51.091834,-115.367662,1315.9
51.091826,-115.367708,1315.9
51.09182,-115.367721,1315.9
51.09182,-115.36773,1315.9
51.091811,-115.367741,1315.9
51.091802,-115.367752,1315.9
51.091793,-115.367763,1315.9
51.091797,-115.367766,1315.9
51.091803,-115.367769,1315.9
51.091799,-115.367739,1315.9
51.09181,-115.367747,1315.9
51.091782,-115.367761,1315.9
51.091763,-115.36778,1315.9
51.09176,-115.367802,1315.9
51.091772,-115.367821,1315.9
51.091746,-115.367841,1315.9
51.091741,-115.36785,1315.9
51.091734,-115.367883,1315.9
51.09172,-115.367877,1315.8
51.091709,-115.367887,1315.8
51.091697,-115.367897,1315.8
51.091704,-115.367945,1315.8
51.091697,-115.367961,1315.8
51.091693,-115.367967,1315.8
51.091689,-115.367973,1315.8
51.091686,-115.36798,1315.8
51.091682,-115.367986,1315.8
51.091678,-115.367992,1315.8
51.091675,-115.367998,1315.8
51.091695,-115.368006,1315.8
51.091696,-115.36803,1315.8
51.091697,-115.368033,1315.8
51.091721,-115.368035,1315.8
51.0917,-115.368069,1315.8
51.091698,-115.368084,1315.8
51.0917,-115.36812,1315.8
51.091698,-115.368139,1315.8
51.091696,-115.368158,1315.8
51.091695,-115.368177,1315.8
51.091693,-115.368196,1315.8
51.091702,-115.368218,1315.8
51.091714,-115.368232,1315.8
51.091704,-115.368276,1315.8
51.091702,-115.368289,1315.8
51.091705,-115.368326,1315.8
51.091704,-115.36835,1315.8
51.091726,-115.368337,1315.8
51.091743,-115.368319,1315.8
51.091735,-115.368363,1315.8
51.091726,-115.368384,1315.8
51.091714,-115.368432,1315.8
51.09171,-115.368447,1315.8
51.091699,-115.368458,1315.8
51.091694,-115.368467,1315.8
51.091698,-115.36848,1315.8
51.091686,-115.368503,1315.8
51.091689,-115.368507,1315.8
51.091691,-115.368522,1315.8
51.091684,-115.368533,1315.8
51.091681,-115.368543,1315.8
51.091679,-115.368553,1315.8
