latitude,longitude,elevation
52.883259,-118.078229,1058.6
52.883256,-118.078228,1058.6
52.883256,-118.078227,1058.6
52.88325,-118.078235,1058.6
52.883232,-118.078246,1058.6
52.883229,-118.078243,1058.6
52.883215,-118.078243,1058.6
52.883206,-118.078247,1058.6
52.8832,-118.078239,1058.6
52.883175,-118.078253,1058.6
52.883145,-118.078266,1058.6
52.883134,-118.07827,1058.6
52.883098,-118.07828,1058.6
52.883085,-118.078282,1058.6
52.88305,-118.078291,1058.6
52.883037,-118.078294,1058.6
52.883011,-118.078301,1058.6
52.882971,-118.078311,1058.7
52.882958,-118.078314,1058.7
52.882931,-118.078317,1058.7
52.882902,-118.078323,1058.7
52.882873,-118.078327,1058.7
52.882843,-118.078332,1058.7
52.882812,-118.078338,1058.7
52.882782,-118.078348,1058.7
52.882752,-118.078358,1058.8
52.882718,-118.078381,1058.8
52.882681,-118.078391,1058.8
52.882648,-118.078406,1058.8
52.882615,-118.078416,1058.8
52.882583,-118.078428,1058.8
52.882549,-118.07843,1058.8
52.882519,-118.078441,1058.8
52.882488,-118.078455,1058.8
52.882459,-118.078471,1058.7
52.882425,-118.078479,1058.7
52.882392,-118.078485,1058.7
52.882361,-118.078494,1058.7
52.882332,-118.078497,1058.7
52.882298,-118.078506,1058.7
52.882287,-118.07851,1058.7
52.882256,-118.078519,1058.7
52.882247,-118.078523,1058.7
52.882227,-118.078546,1058.7
52.882221,-118.078551,1058.7
52.882214,-118.078556,1058.7
52.882207,-118.07856,1058.7
52.882201,-118.078565,1058.7
52.882194,-118.07857,1058.7
52.882187,-118.078575,1058.7
52.88218,-118.078579,1058.7
52.882174,-118.078584,1058.7
52.882167,-118.078589,1058.7
52.88216,-118.078594,1058.7
52.882154,-118.078598,1058.7
52.882147,-118.078603,1058.7
52.88214,-118.078608,1058.7
52.882133,-118.078613,1058.7
52.882127,-118.078617,1058.7
52.882114,-118.078615,1058.7
52.882104,-118.078614,1058.7
52.882092,-118.07861,1058.7
52.882082,-118.078607,1058.7
52.882073,-118.0786,1058.6
52.882062,-118.078593,1058.5
52.882056,-118.078582,1058.3
52.882052,-118.078571,1058.2
52.882049,-118.078551,1058.0
52.882049,-118.078527,1057.9
52.882048,-118.078505,1057.8
52.882043,-118.078472,1057.7
52.88204,-118.07846,1057.6
52.882037,-118.078448,1057.4
52.882033,-118.078414,1057.3
52.882033,-118.0784,1057.2
52.882032,-118.078386,1056.9
52.882031,-118.078363,1056.8
52.882032,-118.078339,1056.4
52.882032,-118.078306,1056.0
52.882033,-118.078293,1055.9
52.882033,-118.07828,1055.7
52.882033,-118.078243,1055.3
52.882034,-118.078229,1055.2
52.882035,-118.078216,1054.9
52.882038,-118.078192,1054.8
52.882043,-118.078171,1054.6
52.88205,-118.07815,1054.5
52.88206,-118.078131,1054.4
52.882065,-118.078099,1054.3
52.882066,-118.078085,1054.2
52.882066,-118.07807,1054.1
52.882066,-118.078049,1054.1
52.882064,-118.078024,1053.9
52.882063,-118.078002,1053.9
52.882062,-118.077979,1053.8
52.882063,-118.077942,1053.6
52.882063,-118.077929,1053.5
52.882064,-118.077915,1053.3
52.882066,-118.077899,1053.2
52.882069,-118.077881,1053.1
52.88207,-118.077863,1052.7
52.882072,-118.077844,1052.6
52.882072,-118.077827,1052.6
52.88207,-118.077823,1052.6
52.882069,-118.077806,1052.6
