latitude,longitude,elevation
53.050355,-119.215128,836.0
53.050331,-119.215099,836.0
53.050306,-119.215071,836.0
53.050282,-119.215043,836.0
53.050255,-119.215031,836.0
53.050263,-119.215032,836.1
53.050278,-119.215032,836.1
53.050292,-119.215033,836.1
53.050306,-119.215034,836.1
53.05032,-119.215035,836.1
53.050334,-119.215035,836.1
53.050348,-119.215036,836.1
53.050363,-119.215037,836.1
53.050368,-119.215008,836.1
53.050371,-119.21499,836.1
53.050373,-119.214944,836.1
53.050375,-119.214929,836.1
53.050378,-119.214914,836.1
53.050398,-119.21493,836.1
53.050401,-119.214961,836.1
53.050376,-119.215001,836.1
53.050362,-119.215006,836.1
53.050327,-119.214986,836.1
53.050315,-119.214973,836.1
53.050296,-119.21494,836.1
53.050298,-119.214893,836.1
53.050326,-119.214855,836.1
53.050335,-119.214848,836.1
53.050357,-119.21483,836.1
53.050368,-119.214819,836.1
53.050385,-119.214808,836.0
53.050401,-119.214797,836.0
53.050427,-119.214774,836.0
53.050434,-119.21477,836.0
53.05045,-119.214752,836.0
53.050462,-119.214735,836.0
53.050473,-119.214717,836.0
53.05049,-119.2147,836.0
53.050512,-119.214667,835.9
53.050522,-119.214654,835.9
53.050542,-119.214622,835.9
53.050549,-119.214609,835.9
53.050559,-119.214562,835.9
53.050561,-119.214547,835.9
53.050577,-119.214512,835.9
53.050583,-119.214496,835.8
53.050602,-119.214459,835.8
53.050605,-119.214445,835.8
53.050618,-119.21443,835.8
53.050629,-119.214402,835.8
53.05064,-119.214382,835.9
53.050648,-119.214354,835.9
53.050665,-119.214328,835.9
53.050674,-119.214316,835.9
53.050701,-119.214293,836.1
53.050712,-119.21429,836.2
53.050733,-119.214293,836.2
53.05074,-119.214303,836.2
53.050748,-119.214313,836.2
53.050759,-119.214332,836.2
53.05077,-119.214355,836.2
53.050777,-119.214374,836.3
53.050787,-119.214393,836.3
53.050796,-119.214422,836.3
53.050801,-119.214434,836.3
53.050806,-119.214446,836.4
53.050821,-119.21447,836.4
53.05083,-119.214478,836.4
53.050839,-119.214485,836.5
53.050856,-119.214495,836.5
53.050869,-119.214508,836.5
53.05089,-119.214533,836.6
53.050898,-119.214544,836.6
53.050909,-119.214556,836.7
53.050927,-119.214569,836.7
53.05095,-119.214585,836.8
53.05096,-119.21459,836.8
53.05097,-119.214595,836.9
53.050978,-119.214593,836.9
53.051002,-119.214592,837.0
53.051028,-119.214582,837.1
53.051033,-119.214585,837.1
53.051037,-119.214588,837.1
53.051042,-119.214591,837.2
53.051051,-119.214583,837.2
53.051067,-119.214573,837.3
53.051087,-119.214554,837.3
53.051102,-119.214548,837.4
53.051116,-119.214543,837.5
53.051148,-119.214531,837.6
53.051157,-119.214522,837.6
53.051172,-119.214523,837.7
53.051192,-119.214524,837.8
53.051222,-119.214514,837.9
53.051239,-119.214506,838.0
53.051254,-119.214503,838.0
53.05127,-119.2145,838.1
53.051299,-119.21449,838.2
53.051311,-119.214486,838.3
53.051327,-119.21448,838.4
53.051343,-119.214469,838.5
53.051365,-119.214468,838.6
53.05138,-119.214465,838.6
53.051394,-119.214463,838.7
53.051422,-119.214445,838.9
53.051437,-119.214426,839.0
53.051446,-119.214424,839.0
53.05146,-119.214417,839.1
53.051475,-119.214409,839.2
53.051501,-119.214391,839.3
53.051516,-119.214387,839.4
53.051545,-119.2144,839.6
53.051573,-119.214392,839.7
53.051609,-119.214382,839.9
53.051623,-119.21438,840.0
53.051639,-119.214374,840.1
53.051668,-119.214363,840.2
53.0517,-119.214335,840.4
53.051712,-119.214332,840.5
53.051749,-119.214313,840.7
53.051759,-119.214301,840.8
53.051788,-119.214292,841.0
53.051811,-119.214287,841.1
53.051817,-119.214282,841.1
53.051823,-119.214276,841.2
53.051861,-119.214255,841.4
53.051884,-119.214247,841.5
53.051909,-119.214234,841.6
53.051912,-119.214232,841.7
53.051943,-119.214226,841.8
53.051955,-119.214225,841.9
53.051985,-119.214208,842.0
53.05199,-119.214207,842.1
53.05202,-119.214193,842.2
53.052055,-119.214183,842.4
53.052066,-119.214177,842.5
53.052098,-119.214168,842.6
53.052109,-119.214164,842.7
53.052127,-119.214155,842.8
53.052141,-119.214146,842.9
53.052174,-119.214139,843.0
53.052189,-119.214135,843.1
53.052218,-119.214104,843.3
53.052246,-119.214097,843.5
53.052256,-119.214094,843.5
53.052272,-119.214077,843.7
53.052297,-119.21406,843.8
53.052325,-119.214055,844.0
53.052333,-119.214056,844.1
53.052372,-119.214032,844.3
53.052408,-119.214016,844.6
53.052421,-119.21401,844.6
53.052446,-119.214013,844.8
53.052453,-119.214008,844.9
