latitude,longitude,elevation
52.154729,-117.00992,1567.7
52.154723,-117.009877,1567.9
52.154704,-117.00982,1567.7
52.154685,-117.009763,1567.5
52.154695,-117.009781,1568.0
52.154706,-117.009791,1568.0
52.154724,-117.0098,1568.6
52.154734,-117.009801,1568.6
52.154743,-117.009802,1568.6
52.154751,-117.009806,1568.6
52.154754,-117.009812,1568.6
52.154755,-117.009819,1568.6
52.154759,-117.009824,1568.6
52.154764,-117.009826,1568.6
52.154773,-117.009829,1569.0
52.154781,-117.009827,1569.0
52.154793,-117.009825,1569.0
52.154806,-117.009825,1569.5
52.154811,-117.009824,1569.5
52.154823,-117.009829,1570.0
52.154836,-117.009833,1570.0
52.154823,-117.009835,1570.0
52.154819,-117.009841,1569.5
52.154815,-117.009847,1568.8
52.15481,-117.009853,1568.8
52.154806,-117.009859,1568.8
52.154802,-117.009865,1568.8
52.154798,-117.009871,1568.8
52.154793,-117.009877,1568.5
52.154789,-117.009884,1568.5
52.154785,-117.00989,1568.2
52.15478,-117.009896,1568.2
52.154776,-117.009902,1568.2
52.154772,-117.009908,1568.2
52.154768,-117.009914,1568.2
52.154773,-117.00989,1568.2
52.154772,-117.009911,1568.2
52.154772,-117.009909,1568.2
52.154772,-117.009909,1568.2
52.154772,-117.009909,1568.2
52.154772,-117.009909,1568.2
52.154772,-117.009909,1568.2
52.154772,-117.009909,1568.2
52.154781,-117.009895,1568.2
52.154781,-117.009895,1568.2
52.154781,-117.009895,1568.2
52.154781,-117.009895,1568.2
52.154776,-117.009901,1568.2
52.154776,-117.0099,1568.2
52.15478,-117.00989,1568.2
52.15478,-117.009879,1568.5
52.154785,-117.009882,1568.5
52.154774,-117.009874,1568.5
52.154777,-117.009861,1568.5
52.154779,-117.00984,1569.0
52.154775,-117.009839,1569.0
52.154772,-117.009839,1569.0
52.154769,-117.009839,1569.0
52.154765,-117.009839,1568.6
52.154762,-117.009839,1568.6
52.154759,-117.009838,1568.6
52.154755,-117.009838,1568.6
52.154752,-117.009838,1568.6
52.154749,-117.009838,1568.6
52.154745,-117.009838,1568.6
52.154742,-117.009837,1568.6
52.154731,-117.009824,1568.2
52.154723,-117.00982,1568.2
52.154715,-117.009816,1567.7
52.154707,-117.009812,1567.7
52.154705,-117.009803,1567.7
52.154693,-117.009774,1568.0
52.154682,-117.009771,1567.5
52.154677,-117.009765,1567.5
52.154664,-117.009747,1567.8
52.154661,-117.009729,1567.3
52.154659,-117.00973,1567.3
52.154657,-117.009732,1567.3
52.154654,-117.009733,1567.3
52.154652,-117.009735,1567.3
52.15465,-117.009736,1567.3
52.154648,-117.009738,1567.3
52.154646,-117.009739,1567.3
52.154644,-117.00974,1567.3
52.154642,-117.009742,1567.3
52.15464,-117.009743,1567.3
52.154638,-117.009745,1567.3
52.154636,-117.009746,1566.7
52.154634,-117.009748,1566.7
52.154632,-117.009749,1566.7
52.15463,-117.009751,1566.7
52.154628,-117.009752,1566.7
52.154626,-117.009754,1566.7
52.154613,-117.009746,1566.7
52.154613,-117.009744,1566.7
52.154613,-117.009741,1566.7
52.154613,-117.009739,1566.7
52.154612,-117.009737,1566.7
52.154612,-117.009735,1566.7
52.154612,-117.009732,1566.7
52.154612,-117.00973,1566.7
52.154612,-117.009728,1566.7
52.154611,-117.009725,1566.7
52.154611,-117.009723,1566.7
52.154611,-117.009721,1566.7
52.154611,-117.009718,1566.7
52.154611,-117.009716,1567.0
52.15461,-117.009714,1567.0
52.15461,-117.009712,1567.0
52.15461,-117.009709,1567.0
52.15461,-117.009707,1567.0
52.15461,-117.009705,1567.0
52.154609,-117.009702,1566.5
52.154609,-117.0097,1566.5
52.154609,-117.009698,1566.5
52.154603,-117.00967,1566.7
52.154612,-117.009662,1567.3
52.154609,-117.009644,1566.7
52.154612,-117.009633,1567.3
52.154608,-117.009609,1566.9
52.154609,-117.009604,1566.9
52.154602,-117.009589,1566.9
52.154601,-117.009592,1566.9
52.1546,-117.009582,1567.2
52.154601,-117.009583,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154603,-117.009587,1567.2
52.154588,-117.009592,1566.9
52.154589,-117.009592,1566.9
52.154583,-117.009557,1566.5
52.154579,-117.009548,1566.5
52.154578,-117.009543,1566.6
52.154577,-117.009539,1566.6
52.154576,-117.009534,1566.6
52.154575,-117.009529,1566.6
52.154574,-117.009525,1566.6
52.154573,-117.00952,1566.6
52.154572,-117.009515,1566.6
52.15457,-117.009511,1566.6
52.154569,-117.009506,1566.6
52.154568,-117.009501,1566.8
52.154567,-117.009497,1566.8
52.154566,-117.009492,1566.8
52.154565,-117.009488,1566.8
52.154568,-117.009494,1566.8
52.154569,-117.009492,1566.8
52.15457,-117.009489,1566.8
52.154571,-117.009487,1566.8
52.154571,-117.009485,1566.8
52.154572,-117.009482,1566.8
52.154573,-117.00948,1566.8
52.154574,-117.009478,1566.8
52.154574,-117.009476,1566.8
52.154575,-117.009473,1566.8
52.154576,-117.009471,1566.8
52.154576,-117.009469,1566.8
52.154577,-117.009467,1566.8
52.154578,-117.009464,1566.8
52.154579,-117.009462,1566.8
52.154579,-117.00946,1566.8
52.15458,-117.009458,1566.8
52.154581,-117.009455,1566.8
52.154582,-117.009453,1566.8
52.154582,-117.009451,1566.8
52.154583,-117.009449,1566.8
52.154584,-117.009446,1567.8
52.154585,-117.009444,1567.8
52.154585,-117.009442,1567.8
52.154586,-117.009439,1567.8
52.154587,-117.009437,1567.8
52.154587,-117.009435,1567.8
52.154591,-117.009394,1567.8
52.15459,-117.009375,1567.8
52.1546,-117.009362,1567.8
52.154608,-117.009342,1567.8
52.154619,-117.009344,1568.8
52.15463,-117.009352,1568.8
52.154637,-117.009341,1570.0
52.154644,-117.009323,1570.1
52.154642,-117.009307,1570.1
52.154648,-117.009309,1570.1
52.15465,-117.009308,1570.1
52.154656,-117.009307,1570.1
52.154655,-117.009293,1570.1
52.154657,-117.009295,1570.1
52.154657,-117.009293,1570.1
52.154652,-117.009287,1570.1
52.154652,-117.009288,1570.1
52.154657,-117.009279,1570.1
52.154641,-117.009284,1570.1
52.154653,-117.009287,1570.1
52.154654,-117.009282,1570.1
52.154638,-117.00928,1570.1
52.154638,-117.00927,1570.1
52.154639,-117.009249,1570.1
52.154644,-117.009249,1570.1
52.154654,-117.00925,1570.1
52.154654,-117.009231,1570.1
52.154646,-117.009202,1570.1
52.154662,-117.009199,1570.1
52.154661,-117.009186,1570.1
52.154673,-117.009164,1571.4
52.154679,-117.009158,1571.3
52.154684,-117.00915,1571.3
52.154684,-117.009129,1571.3
52.154687,-117.00911,1571.2
52.154704,-117.009107,1572.6
52.154712,-117.009091,1572.6
52.154715,-117.009075,1572.6
52.15473,-117.009071,1574.0
52.154729,-117.009068,1574.0
52.154732,-117.009052,1574.0
52.154738,-117.009027,1574.0
52.154746,-117.00901,1575.6
52.154745,-117.008976,1575.8
52.15475,-117.008958,1575.8
52.154753,-117.008931,1575.9
52.154756,-117.008912,1575.9
52.154755,-117.008908,1575.9
52.154766,-117.008896,1576.1
52.154772,-117.008897,1577.8
52.154775,-117.008913,1577.7
52.154775,-117.008913,1577.7
52.154779,-117.008894,1577.8
52.154784,-117.008877,1577.8
52.154787,-117.00887,1577.8
52.154798,-117.008857,1579.6
52.154805,-117.008849,1579.6
52.154813,-117.008829,1579.6
52.154813,-117.008821,1579.6
52.154823,-117.008824,1581.3
52.15483,-117.00881,1581.2
52.154839,-117.008806,1581.2
52.154841,-117.008797,1581.2
52.154851,-117.008788,1583.0
52.15486,-117.00877,1582.9
52.154852,-117.008765,1582.9
52.154857,-117.008744,1582.9
52.154861,-117.008715,1582.8
52.154867,-117.008694,1582.8
52.154871,-117.008685,1582.7
52.154856,-117.008666,1582.7
52.15485,-117.008654,1582.7
52.154853,-117.008631,1582.8
52.154851,-117.008608,1582.8
52.154852,-117.008598,1583.0
52.154849,-117.008567,1583.0
52.154856,-117.008557,1583.4
52.154851,-117.008529,1583.4
52.154852,-117.008512,1584.0
52.154848,-117.008496,1584.0
52.154845,-117.008459,1582.9
52.154844,-117.008467,1582.9
52.154844,-117.008435,1582.9
52.154848,-117.008421,1585.3
52.154853,-117.008404,1585.3
52.154848,-117.008366,1586.0
52.154851,-117.008359,1586.0
52.154846,-117.008334,1584.9
52.154845,-117.008316,1584.9
52.154845,-117.008299,1585.8
52.154852,-117.008296,1587.7
52.154862,-117.008294,1587.7
52.154857,-117.008278,1587.7
52.154863,-117.00826,1587.7
52.154864,-117.008263,1587.7
52.154866,-117.008233,1588.9
52.154861,-117.008211,1590.2
52.154862,-117.008207,1590.2
52.154862,-117.008201,1590.2
