latitude,longitude,elevation
51.19587,-114.485345,1146.1
51.195868,-114.485355,1146.1
51.195866,-114.485366,1146.1
51.195864,-114.485376,1146.1
51.195862,-114.485387,1146.1
51.19586,-114.485397,1146.1
51.195858,-114.485407,1146.1
51.195856,-114.485418,1146.1
51.195854,-114.485428,1146.1
51.195852,-114.485439,1146.1
51.19585,-114.485449,1146.1
51.195849,-114.485459,1146.1
51.195847,-114.48547,1146.2
51.195845,-114.48548,1146.2
51.195843,-114.485491,1146.2
51.195841,-114.485501,1146.2
51.195839,-114.485512,1146.2
51.195837,-114.485522,1146.2
51.195835,-114.485532,1146.2
51.195833,-114.485543,1146.2
51.195831,-114.485553,1146.2
51.19583,-114.485564,1146.2
51.195828,-114.485574,1146.2
51.195826,-114.485585,1146.2
51.195824,-114.485595,1146.2
51.195822,-114.485605,1146.2
51.19582,-114.485616,1146.2
51.195818,-114.485626,1146.2
51.195788,-114.485659,1146.2
51.195777,-114.485671,1146.2
51.195736,-114.485691,1146.2
51.19572,-114.485697,1146.2
51.195693,-114.485705,1146.2
51.195661,-114.485715,1146.2
51.195623,-114.485717,1146.2
51.195584,-114.485721,1146.2
51.195546,-114.485713,1146.1
51.195499,-114.485727,1146.1
51.195459,-114.485723,1146.1
51.195412,-114.485719,1146.1
51.195371,-114.48572,1146.1
51.195327,-114.485721,1146.0
51.195288,-114.485723,1146.0
51.195244,-114.485722,1145.9
51.195197,-114.485724,1145.9
51.195149,-114.485729,1145.8
51.195104,-114.485726,1145.8
51.195053,-114.485726,1145.7
51.195001,-114.485725,1145.7
51.194956,-114.485731,1145.6
51.194904,-114.485729,1145.6
51.194851,-114.485725,1145.5
51.194808,-114.485723,1145.5
51.194761,-114.485728,1145.4
51.194722,-114.485732,1145.4
51.194676,-114.485731,1145.4
51.194632,-114.485728,1145.4
51.194587,-114.485718,1145.3
51.194536,-114.485706,1145.3
51.194483,-114.485707,1145.3
51.194432,-114.485708,1145.3
51.194388,-114.485692,1145.2
51.194345,-114.485658,1145.2
51.194317,-114.485611,1145.2
51.19429,-114.485544,1145.1
51.194268,-114.485478,1145.0
51.194252,-114.485388,1144.9
51.194237,-114.485307,1144.9
51.194224,-114.48522,1144.8
51.194211,-114.485138,1144.7
51.194201,-114.485048,1144.5
51.194191,-114.484954,1144.4
51.19418,-114.484863,1144.3
51.194165,-114.48477,1144.2
51.194147,-114.484675,1144.0
51.194129,-114.484584,1143.9
51.194116,-114.484488,1143.8
51.1941,-114.484393,1143.6
51.194076,-114.484309,1143.5
51.194052,-114.484235,1143.4
51.194012,-114.484185,1143.4
51.193963,-114.484149,1143.3
51.193906,-114.484159,1143.4
51.193859,-114.48418,1143.4
51.193812,-114.4842,1143.5
51.193765,-114.484216,1143.6
51.193716,-114.484224,1143.6
51.193668,-114.484231,1143.7
51.19362,-114.484238,1143.8
51.193574,-114.484249,1143.9
51.193526,-114.48425,1143.9
51.193478,-114.484246,1144.0
