latitude,longitude,elevation
50.697182,-115.174234,1781.5
50.697195,-115.1742,1781.6
50.69719,-115.174235,1781.8
50.697177,-115.174229,1781.8
50.697175,-115.174253,1781.9
50.697182,-115.174272,1782.0
50.697184,-115.17428,1782.0
50.697188,-115.174294,1782.1
50.69718,-115.174315,1782.2
50.697185,-115.174336,1782.3
50.697198,-115.17436,1782.4
50.697203,-115.17437,1782.4
50.697208,-115.17438,1782.5
50.697215,-115.174393,1782.5
50.697229,-115.174395,1782.6
50.69724,-115.174405,1782.7
50.697257,-115.174428,1782.9
50.697262,-115.174437,1782.9
50.697267,-115.174447,1783.0
50.697272,-115.174466,1783.0
50.697278,-115.174491,1783.1
50.697278,-115.174509,1783.2
50.697275,-115.17451,1783.2
50.697268,-115.174518,1783.3
50.697267,-115.174525,1783.3
50.697274,-115.174544,1783.4
50.697299,-115.174563,1783.6
50.697309,-115.174572,1783.7
50.697319,-115.174584,1783.8
50.697326,-115.174599,1783.9
50.697338,-115.174618,1784.0
50.697347,-115.174627,1784.1
50.697331,-115.174611,1784.2
50.697344,-115.174615,1784.3
50.697352,-115.174606,1784.4
50.697366,-115.174636,1784.5
50.697379,-115.174635,1784.6
50.697385,-115.174666,1784.8
50.697381,-115.174681,1784.9
50.697377,-115.174696,1784.9
50.697378,-115.174712,1785.0
50.697386,-115.174724,1785.1
50.69738,-115.174741,1785.2
50.697387,-115.174761,1785.3
50.697394,-115.174776,1785.4
50.697401,-115.17479,1785.5
50.697416,-115.174801,1785.6
50.697412,-115.174818,1785.7
50.697415,-115.174825,1785.7
50.697426,-115.174828,1785.8
50.697424,-115.174835,1785.8
50.697419,-115.17484,1785.9
50.697432,-115.174855,1786.0
50.697439,-115.174872,1786.1
50.697441,-115.174884,1786.1
50.697452,-115.174893,1786.2
50.697448,-115.174907,1786.3
50.697463,-115.174914,1786.4
50.697472,-115.174943,1786.6
50.697478,-115.17495,1786.6
50.697485,-115.174956,1786.7
50.697491,-115.174963,1786.7
50.697495,-115.174978,1786.8
50.697502,-115.174984,1786.9
50.697518,-115.174988,1787.0
50.697532,-115.175006,1787.1
50.697531,-115.17502,1787.2
50.69753,-115.175033,1787.2
50.697542,-115.175057,1787.4
50.697541,-115.175069,1787.4
50.697537,-115.17508,1787.5
50.697528,-115.175101,1787.6
50.697538,-115.175098,1787.7
50.697534,-115.175128,1787.8
50.697548,-115.175129,1787.9
50.697569,-115.175136,1788.1
50.697575,-115.175157,1788.2
50.697581,-115.175169,1788.2
50.697587,-115.175181,1788.3
50.697593,-115.175193,1788.4
50.69761,-115.175203,1788.5
50.697604,-115.175205,1788.5
50.697606,-115.17522,1788.6
50.697612,-115.175227,1788.6
50.697624,-115.175256,1788.8
50.697634,-115.175263,1788.8
50.697644,-115.17527,1788.9
50.697648,-115.175262,1789.0
50.697656,-115.175267,1789.0
50.697677,-115.175267,1789.1
50.697682,-115.175263,1789.2
50.69769,-115.175278,1789.3
50.697698,-115.175294,1789.3
50.697707,-115.175309,1789.4
50.697709,-115.175312,1789.4
50.69772,-115.175306,1789.5
50.697718,-115.175312,1789.5
50.697724,-115.175302,1789.6
50.697733,-115.175304,1789.6
50.69774,-115.175303,1789.7
50.697752,-115.175322,1789.8
50.697766,-115.175334,1789.9
50.69778,-115.175345,1790.0
50.697793,-115.175363,1790.1
50.697787,-115.175377,1790.2
50.697788,-115.175393,1790.2
50.697801,-115.175435,1790.4
50.697807,-115.17545,1790.5
50.697808,-115.175467,1790.6
50.69782,-115.175493,1790.7
50.697834,-115.175529,1790.8
50.697838,-115.175527,1790.9
50.697836,-115.175566,1791.0
50.697845,-115.175593,1791.1
50.697832,-115.175595,1791.2
50.69783,-115.175562,1791.4
50.69785,-115.175567,1791.5
50.697868,-115.175571,1791.6
50.697887,-115.175568,1791.8
50.697883,-115.175565,1791.8
50.697886,-115.175562,1791.8
50.697884,-115.175595,1792.0
50.69789,-115.17561,1792.0
50.6979,-115.175645,1792.2
50.697913,-115.175645,1792.3
50.697926,-115.175644,1792.4
50.697949,-115.17569,1792.7
50.69797,-115.175698,1792.8
50.697975,-115.175697,1792.9
50.697981,-115.175697,1792.9
50.697986,-115.175697,1793.0
50.697995,-115.175682,1793.1
50.697999,-115.175689,1793.1
50.698002,-115.175695,1793.2
50.698006,-115.175702,1793.2
50.69801,-115.175709,1793.2
50.698014,-115.175715,1793.3
50.698018,-115.175722,1793.3
50.698022,-115.175729,1793.4
50.698026,-115.175735,1793.4
50.698051,-115.17576,1793.7
50.698058,-115.175779,1793.8
50.698054,-115.175815,1794.0
50.698059,-115.175827,1794.0
50.698063,-115.175839,1794.1
50.698071,-115.175851,1794.2
50.69806,-115.175853,1794.3
50.698061,-115.175846,1794.3
