latitude,longitude,elevation
51.081222,-115.394531,1423.3
51.081218,-115.394528,1423.3
51.08122,-115.394528,1423.3
51.08124,-115.394529,1423.5
51.081236,-115.394514,1423.5
51.081231,-115.394521,1423.5
51.081232,-115.394524,1423.6
51.081237,-115.394529,1423.6
51.081236,-115.394541,1423.6
51.081229,-115.394544,1423.7
51.081235,-115.394554,1423.7
51.081235,-115.394554,1423.7
51.081236,-115.394558,1423.7
51.081234,-115.394557,1423.7
51.081235,-115.394553,1423.8
51.081248,-115.394562,1423.8
51.08126,-115.394564,1423.9
51.081272,-115.394574,1424.0
51.081283,-115.394584,1424.1
51.081294,-115.394593,1424.1
51.081303,-115.394604,1424.2
51.081308,-115.394607,1424.2
51.081319,-115.394618,1424.3
51.081317,-115.394616,1424.3
51.081319,-115.39462,1424.3
51.081339,-115.394651,1424.5
51.081343,-115.39466,1424.5
51.081361,-115.394684,1424.6
51.081362,-115.394694,1424.7
51.081357,-115.394698,1424.7
51.081353,-115.394703,1424.7
51.081349,-115.394707,1424.8
51.081345,-115.394711,1424.8
51.08134,-115.394715,1424.8
51.081336,-115.394719,1424.8
51.081332,-115.394724,1424.9
51.08135,-115.394769,1425.1
51.081357,-115.394777,1425.1
51.081356,-115.394792,1425.2
51.081356,-115.394813,1425.2
51.081356,-115.394826,1425.3
51.081375,-115.394845,1425.4
51.081384,-115.394857,1425.5
51.081393,-115.394869,1425.6
51.081384,-115.394922,1425.8
51.081379,-115.394959,1425.9
51.081384,-115.39497,1426.0
51.081389,-115.39498,1426.0
51.081395,-115.394991,1426.1
51.081369,-115.395024,1426.3
51.081359,-115.395024,1426.3
51.081353,-115.395038,1426.4
51.081338,-115.395046,1426.5
51.081346,-115.395092,1427.1
51.081333,-115.395061,1427.2
51.081358,-115.395055,1427.3
51.081377,-115.395087,1427.4
51.0814,-115.395103,1427.5
51.081402,-115.395119,1427.6
51.081398,-115.395143,1427.7
51.081412,-115.395134,1427.7
51.081412,-115.395143,1427.8
51.081428,-115.395158,1427.8
51.081433,-115.395171,1427.9
51.081436,-115.395185,1427.9
51.081434,-115.395195,1427.9
51.081427,-115.395211,1428.0
51.081429,-115.395229,1428.0
51.081422,-115.395235,1428.1
51.081416,-115.39524,1428.1
51.081409,-115.395246,1428.1
51.081402,-115.395251,1428.1
51.081395,-115.395257,1428.2
51.081369,-115.395277,1428.3
51.081365,-115.395288,1428.3
51.081355,-115.395293,1428.3
51.081348,-115.395303,1428.4
51.081334,-115.395317,1428.4
51.081347,-115.395364,1428.5
51.081347,-115.395378,1428.6
51.081353,-115.395397,1428.6
51.081347,-115.395411,1428.7
51.081349,-115.395423,1428.7
51.081361,-115.395425,1428.7
51.08137,-115.395451,1428.8
51.081379,-115.395453,1428.8
51.081349,-115.395468,1428.9
51.081349,-115.395492,1428.9
51.081353,-115.395493,1428.9
51.081354,-115.395521,1429.0
51.081365,-115.39554,1429.0
51.081358,-115.395535,1429.1
51.081346,-115.395545,1429.1
51.08134,-115.395544,1429.1
51.081334,-115.395555,1429.1
51.08131,-115.395556,1429.2
51.081313,-115.395556,1429.2
51.081324,-115.395586,1429.3
51.081319,-115.395591,1429.3
51.081278,-115.39558,1429.4
51.081307,-115.3956,1429.5
51.081262,-115.39563,1429.6
51.081262,-115.395643,1429.6
51.081259,-115.395657,1429.7
51.081248,-115.395677,1429.7
51.081261,-115.395691,1429.7
51.08127,-115.395698,1429.8
51.08128,-115.395706,1429.8
51.081281,-115.39573,1429.8
51.081291,-115.395756,1429.9
51.08128,-115.395754,1429.9
51.081265,-115.395766,1429.9
51.081258,-115.395776,1430.0
51.081232,-115.395805,1430.1
51.081224,-115.395803,1430.1
51.081217,-115.39582,1430.1
51.081211,-115.395821,1430.1
51.081206,-115.395827,1430.1
51.081207,-115.39582,1430.1
51.081222,-115.395844,1430.2
51.081207,-115.395881,1430.3
51.081175,-115.395878,1430.4
51.081165,-115.395889,1430.4
51.081155,-115.3959,1430.4
51.081171,-115.395938,1430.5
51.081165,-115.39595,1430.5
51.081193,-115.395964,1430.6
51.081191,-115.39594,1430.6
51.081189,-115.395922,1430.7
51.081186,-115.395903,1430.7
51.081184,-115.395885,1430.7
51.081181,-115.395867,1430.7
51.081179,-115.395849,1430.8
51.081192,-115.395917,1430.9
51.0812,-115.395951,1430.9
51.081213,-115.395948,1431.0
51.081216,-115.395963,1431.0
51.081216,-115.395986,1431.0
51.081215,-115.395978,1431.0
51.081208,-115.395987,1431.1
51.081203,-115.395992,1431.1
51.081212,-115.396028,1431.1
51.081212,-115.396053,1431.2
51.081212,-115.396078,1431.2
51.081199,-115.396095,1431.3
51.081218,-115.39607,1431.3
51.081197,-115.396079,1431.4
51.081185,-115.396101,1431.4
51.081171,-115.396081,1431.5
51.081165,-115.396081,1431.5
51.081165,-115.396082,1431.5
51.081161,-115.3961,1431.5
51.081157,-115.396116,1431.6
51.081163,-115.396136,1431.6
51.081167,-115.396151,1431.6
51.08117,-115.396166,1431.7
51.081174,-115.396181,1431.7
51.081178,-115.396196,1431.7
51.081168,-115.396223,1431.8
51.08117,-115.396235,1431.8
51.081189,-115.396227,1431.9
51.081204,-115.39621,1431.9
51.081184,-115.396237,1432.0
51.08119,-115.396261,1432.0
51.081197,-115.396286,1432.1
51.081174,-115.396271,1432.2
51.081159,-115.396276,1432.2
51.081148,-115.396277,1432.2
51.081149,-115.396272,1432.2
51.081156,-115.396286,1432.3
51.08116,-115.396283,1432.3
51.081142,-115.396277,1432.3
51.081138,-115.396319,1432.4
51.081141,-115.396331,1432.4
51.081141,-115.396341,1432.5
51.081136,-115.396334,1432.5
51.081139,-115.396336,1432.5
51.081139,-115.396351,1432.5
51.081133,-115.396368,1432.5
51.081124,-115.396389,1432.6
51.081122,-115.396405,1432.6
51.081119,-115.396421,1432.6
51.081114,-115.396411,1432.7
51.081114,-115.396427,1432.7
51.081113,-115.396443,1432.7
51.081113,-115.396459,1432.7
51.081112,-115.396475,1432.8
51.081112,-115.396492,1432.8
51.081093,-115.396476,1432.8
51.081096,-115.396478,1432.8
51.081098,-115.39648,1432.9
51.081101,-115.396482,1432.9
51.081103,-115.396484,1432.9
51.081106,-115.396486,1432.9
51.081108,-115.396488,1432.9
51.081111,-115.39649,1432.9
51.081113,-115.396492,1432.9
51.081116,-115.396494,1432.9
51.081118,-115.396496,1432.9
51.081121,-115.396498,1432.9
