latitude,longitude,elevation
50.635271,-115.02254,1988.6
50.635248,-115.022539,1988.5
50.635208,-115.022562,1988.2
50.635168,-115.022585,1988.0
50.635165,-115.022547,1987.9
50.635176,-115.022527,1987.8
50.635169,-115.022509,1987.7
50.635175,-115.022497,1987.6
50.635175,-115.02249,1987.6
50.635177,-115.02248,1987.6
50.635181,-115.022471,1987.5
50.635185,-115.02246,1987.5
50.635187,-115.022453,1987.5
50.635192,-115.022445,1987.4
50.635195,-115.022441,1987.4
50.6352,-115.022433,1987.4
50.635205,-115.022424,1987.3
50.63521,-115.022415,1987.3
50.635215,-115.02241,1987.2
50.635229,-115.022402,1987.2
50.635238,-115.022406,1987.1
50.635248,-115.022411,1987.0
50.635257,-115.022415,1987.0
50.635266,-115.022419,1986.9
50.635276,-115.022424,1986.9
50.635285,-115.022428,1986.8
50.635294,-115.022432,1986.8
50.635304,-115.022437,1986.7
50.635324,-115.022464,1986.6
50.635351,-115.02248,1986.4
50.635367,-115.022497,1986.3
50.635367,-115.022504,1986.3
50.635367,-115.022511,1986.2
50.635367,-115.022517,1986.2
50.635367,-115.022524,1986.2
50.635367,-115.02253,1986.2
50.635424,-115.022502,1985.8
50.63547,-115.022444,1985.5
50.635506,-115.022466,1985.3
50.635477,-115.022557,1984.9
50.635478,-115.022588,1984.8
50.635488,-115.0226,1984.7
50.635445,-115.02257,1984.4
50.635417,-115.022534,1984.2
50.635442,-115.022552,1984.0
50.63543,-115.022584,1983.9
50.63544,-115.022606,1983.8
50.635403,-115.02263,1983.6
50.635381,-115.022636,1983.4
50.635396,-115.022648,1983.3
50.635381,-115.022692,1983.2
50.635403,-115.022647,1982.9
50.635421,-115.022624,1982.8
50.635399,-115.022619,1982.7
50.63539,-115.022649,1982.6
50.635411,-115.022721,1982.3
50.635431,-115.022755,1982.1
50.635441,-115.022774,1982.0
50.635444,-115.022678,1981.7
50.635365,-115.022848,1981.0
50.635404,-115.022807,1980.7
50.635441,-115.022784,1980.5
50.635501,-115.022809,1980.2
50.635537,-115.022837,1980.0
50.635501,-115.022833,1980.3
50.635523,-115.022803,1980.5
50.635616,-115.022782,1981.3
50.635637,-115.022747,1981.6
50.635668,-115.0227,1982.0
50.635631,-115.02272,1982.3
50.635628,-115.022704,1982.4
50.635634,-115.022694,1982.5
50.63564,-115.022685,1982.6
50.635647,-115.022675,1982.7
50.635653,-115.022665,1982.8
50.63566,-115.022655,1982.9
50.635663,-115.022668,1982.9
50.635659,-115.022652,1983.0
50.635657,-115.022648,1983.1
50.635662,-115.022644,1983.1
50.635658,-115.022612,1983.3
50.635642,-115.022587,1983.5
50.635634,-115.022582,1983.6
50.635625,-115.022576,1983.7
50.635607,-115.022525,1984.1
50.635602,-115.022507,1984.2
50.635582,-115.02253,1984.4
50.63561,-115.022476,1984.9
50.635593,-115.022471,1985.0
50.635613,-115.022496,1985.3
50.635602,-115.022489,1985.4
50.635624,-115.022468,1985.6
50.63563,-115.02242,1985.9
50.635628,-115.022405,1986.0
50.635651,-115.022363,1986.3
50.635668,-115.022346,1986.5
50.635648,-115.022314,1986.8
50.635616,-115.022266,1987.2
50.635603,-115.022262,1987.4
50.635591,-115.022257,1987.5
50.635578,-115.022252,1987.6
50.635566,-115.022247,1987.7
50.635553,-115.022242,1987.8
50.635555,-115.022278,1988.0
50.635548,-115.022284,1988.1
50.63554,-115.02229,1988.2
50.635533,-115.022296,1988.3
50.635519,-115.022252,1988.5
50.635518,-115.02224,1988.6
50.635516,-115.022229,1988.7
50.635512,-115.022183,1988.9
50.635498,-115.022159,1989.1
50.635513,-115.022172,1989.3
50.635502,-115.022153,1989.4
50.635488,-115.02217,1989.6
50.635482,-115.022145,1989.7
50.635496,-115.022166,1989.9
50.635488,-115.022158,1990.0
50.63547,-115.022167,1990.1
50.635472,-115.022126,1990.3
50.635473,-115.022106,1990.4
50.635474,-115.022086,1990.6
50.635468,-115.022033,1990.8
50.635461,-115.022017,1990.9
50.635453,-115.022022,1991.0
50.635462,-115.022019,1991.1
50.635459,-115.02198,1991.3
50.635457,-115.021963,1991.4
50.635442,-115.021956,1991.5
50.635449,-115.021955,1991.6
50.635438,-115.021932,1991.8
50.635404,-115.021898,1992.1
50.635396,-115.021903,1992.2
50.6354,-115.021891,1992.3
50.635403,-115.021878,1992.3
50.635407,-115.021866,1992.4
50.63541,-115.021854,1992.5
50.635414,-115.021842,1992.6
50.635405,-115.021786,1992.9
50.635406,-115.021759,1993.1
50.635415,-115.021766,1993.1
50.635415,-115.021761,1993.2
50.635425,-115.021761,1993.3
50.63543,-115.021722,1993.5
50.635445,-115.0217,1993.7
50.635466,-115.021699,1993.9
50.635433,-115.021709,1994.2
50.635429,-115.021716,1994.2
50.635427,-115.021715,1994.3
50.635425,-115.021717,1994.3
50.635423,-115.021723,1994.3
50.635427,-115.02166,1994.7
50.635433,-115.021637,1994.9
50.635435,-115.021618,1995.0
50.635436,-115.021599,1995.1
50.635405,-115.021604,1995.4
50.635372,-115.021608,1995.7
50.63534,-115.021612,1996.0
50.635388,-115.021595,1996.5
50.635432,-115.02158,1997.0
50.635456,-115.021526,1997.4
50.635457,-115.021496,1997.6
50.635505,-115.021526,1998.1
50.635491,-115.021479,1998.5
50.635467,-115.021427,1998.9
50.635509,-115.021403,1999.4
50.635495,-115.021377,1999.6
50.635485,-115.021361,1999.8
50.635474,-115.021345,1999.9
50.635464,-115.021328,2000.1
50.635448,-115.021342,2000.3
50.63544,-115.021329,2000.4
50.635453,-115.021337,2000.6
50.635455,-115.021391,2000.9
50.635472,-115.021382,2001.1
50.635442,-115.02136,2001.5
50.635455,-115.021333,2001.7
50.635444,-115.021318,2001.8
50.635452,-115.02132,2001.9
50.635453,-115.021341,2002.1
50.635474,-115.02135,2002.3
50.635433,-115.021314,2002.8
50.635466,-115.021274,2003.2
50.635443,-115.021238,2003.6
50.635432,-115.021214,2003.8
50.635417,-115.021228,2004.0
50.635411,-115.021226,2004.1
50.635406,-115.021224,2004.1
50.6354,-115.021222,2004.2
50.635394,-115.021219,2004.3
50.635389,-115.021217,2004.3
50.635378,-115.021187,2004.6
50.635385,-115.02117,2004.7
50.635354,-115.021154,2005.1
50.635338,-115.021154,2005.2
50.635348,-115.021103,2005.6
50.635336,-115.021093,2005.8
50.635333,-115.021077,2005.9
50.635316,-115.021076,2006.1
50.635303,-115.021071,2006.2
50.635332,-115.021105,2006.6
50.63533,-115.021074,2006.8
50.635338,-115.02105,2007.0
50.635304,-115.021081,2007.5
50.635297,-115.021025,2007.9
50.635304,-115.020997,2008.1
50.635293,-115.020957,2008.4
50.635293,-115.020963,2008.4
50.635281,-115.020948,2008.6
50.63527,-115.020933,2008.8
50.635258,-115.020918,2008.9
50.635248,-115.020891,2009.2
50.635248,-115.020872,2009.3
50.635249,-115.020853,2009.4
50.635275,-115.020859,2009.7
