latitude,longitude,elevation
49.053017,-113.907231,1281.5
49.05302,-113.907234,1281.5
49.053017,-113.90724,1281.5
49.053016,-113.907258,1281.5
49.053009,-113.907248,1281.5
49.053009,-113.907248,1281.5
49.052996,-113.907217,1281.5
49.052997,-113.907188,1281.6
49.053002,-113.907192,1281.5
49.05299,-113.907145,1281.6
49.052984,-113.907112,1281.6
49.052988,-113.907102,1281.6
49.052997,-113.907082,1281.6
49.052996,-113.90707,1281.6
49.052995,-113.907058,1281.5
49.052994,-113.907046,1281.5
49.052989,-113.907023,1281.5
49.052988,-113.907006,1281.5
49.052989,-113.906994,1281.5
49.052988,-113.906961,1281.5
49.052986,-113.906944,1281.5
49.052983,-113.906926,1281.5
49.052979,-113.906907,1281.5
49.05298,-113.906892,1281.5
49.052981,-113.906878,1281.5
49.052984,-113.906868,1281.5
49.052985,-113.906856,1281.5
49.052987,-113.906844,1281.6
49.052988,-113.906833,1281.6
49.05299,-113.906821,1281.6
49.052991,-113.906802,1281.7
49.052993,-113.906795,1281.7
49.052995,-113.906788,1281.7
49.052997,-113.90678,1281.7
49.052999,-113.906773,1281.7
49.053002,-113.906766,1281.4
49.053001,-113.906723,1281.7
49.053001,-113.90671,1281.7
49.053017,-113.906687,1281.5
49.053018,-113.906673,1281.4
49.05302,-113.90666,1281.4
49.053024,-113.906657,1281.4
49.05304,-113.90663,1281.0
49.053043,-113.906602,1281.0
49.053052,-113.906591,1280.9
49.05306,-113.906581,1280.8
49.053063,-113.906575,1280.8
49.053063,-113.906568,1280.8
49.053066,-113.906558,1280.8
49.053068,-113.906564,1280.8
49.053063,-113.906554,1280.8
49.05306,-113.906528,1280.7
49.053055,-113.906536,1280.7
49.053058,-113.906508,1280.7
49.053061,-113.906524,1280.7
49.053067,-113.906552,1280.8
49.053075,-113.906555,1280.8
49.053089,-113.906553,1280.7
49.053106,-113.906568,1280.7
49.053115,-113.90657,1280.6
49.053124,-113.906571,1280.6
49.053133,-113.906573,1280.6
49.053146,-113.906572,1280.6
49.05316,-113.906581,1280.6
49.053171,-113.906579,1280.6
49.053184,-113.906574,1280.6
49.053194,-113.906567,1280.6
49.053191,-113.90654,1280.7
49.05319,-113.906512,1280.7
49.053189,-113.906483,1280.6
49.053194,-113.906497,1280.6
49.053185,-113.906499,1280.6
49.053165,-113.906476,1280.6
49.053158,-113.906467,1280.6
49.053148,-113.906445,1280.3
49.053142,-113.906436,1280.3
49.053136,-113.906427,1280.3
49.053131,-113.906418,1280.0
49.053133,-113.906422,1280.3
49.053144,-113.90643,1280.3
49.053149,-113.906415,1280.0
49.05314,-113.906426,1280.3
49.053144,-113.906405,1280.0
49.053141,-113.906398,1280.0
49.053149,-113.906387,1280.0
49.053145,-113.906348,1279.7
49.053143,-113.906325,1279.5
49.053152,-113.906316,1279.5
49.053164,-113.906315,1279.5
49.053167,-113.906305,1279.5
49.053167,-113.906285,1279.3
49.053163,-113.906265,1279.3
49.053167,-113.906257,1279.3
49.053179,-113.90626,1279.3
49.053183,-113.906252,1279.3
49.053187,-113.90623,1279.0
49.05319,-113.906209,1279.0
49.053188,-113.906194,1278.9
49.053194,-113.906179,1278.9
49.053191,-113.906167,1278.9
49.053198,-113.906147,1278.8
49.053203,-113.906132,1278.5
49.053198,-113.906124,1278.8
49.0532,-113.906124,1278.5
49.0532,-113.906124,1278.5
49.0532,-113.906124,1278.5
49.053196,-113.90612,1278.7
49.053192,-113.90611,1278.7
49.053199,-113.906103,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053209,-113.906121,1278.4
49.053185,-113.906087,1278.7
49.053182,-113.90608,1278.7
49.053181,-113.906088,1278.7
49.053153,-113.906103,1279.0
49.053145,-113.906081,1279.0
49.053146,-113.906061,1279.0
49.053172,-113.906055,1278.7
49.053162,-113.906045,1279.0
49.05315,-113.906025,1279.1
49.05314,-113.906009,1279.3
49.053145,-113.905998,1279.1
49.053144,-113.905975,1279.2
49.053145,-113.905963,1279.2
49.053153,-113.905936,1279.4
49.05316,-113.905926,1279.4
49.053168,-113.905916,1279.4
49.05317,-113.905885,1279.6
49.053175,-113.905874,1279.5
49.053181,-113.905864,1279.5
49.053177,-113.905848,1279.6
49.053176,-113.905845,1279.6
49.053175,-113.905842,1279.6
49.053175,-113.905839,1279.6
49.053174,-113.905836,1279.6
49.053173,-113.905833,1279.6
49.053172,-113.905829,1279.6
49.053171,-113.905826,1279.6
49.05317,-113.905823,1279.6
49.053169,-113.90582,1279.5
49.053168,-113.905817,1279.5
49.053168,-113.905814,1279.5
49.053167,-113.90581,1279.5
49.053166,-113.905807,1279.5
49.053165,-113.905804,1279.5
49.053164,-113.905801,1279.5
49.053163,-113.905798,1279.5
49.053164,-113.90578,1279.5
49.053165,-113.905768,1279.2
49.053165,-113.905749,1279.2
49.053159,-113.905708,1278.9
49.053154,-113.905697,1278.9
49.053152,-113.905696,1278.9
49.053145,-113.905683,1278.5
49.053137,-113.905661,1278.5
49.053144,-113.90568,1278.5
49.053149,-113.905667,1278.5
49.053134,-113.905666,1278.5
49.053138,-113.905659,1278.5
49.053137,-113.90566,1278.5
49.053137,-113.90566,1278.5
49.053137,-113.90566,1278.5
49.05314,-113.905653,1278.5
49.05314,-113.905651,1278.5
49.053151,-113.905684,1278.5
49.053159,-113.905695,1278.9
49.053163,-113.905716,1278.9
49.053165,-113.905724,1278.9
49.053165,-113.905721,1278.9
49.053165,-113.905715,1278.9
49.053164,-113.905713,1278.9
49.053165,-113.905712,1278.9
49.053165,-113.905704,1278.9
49.053165,-113.905704,1278.9
49.053165,-113.905704,1278.9
49.053163,-113.905704,1278.9
49.05316,-113.905707,1278.9
49.053157,-113.905704,1278.9
49.053156,-113.905693,1278.9
49.053158,-113.905683,1278.5
49.053166,-113.905691,1278.5
49.053169,-113.905686,1278.5
49.053178,-113.905704,1278.9
49.053185,-113.905698,1278.9
49.05319,-113.905681,1278.6
49.05319,-113.905672,1278.6
49.053193,-113.905664,1278.6
49.053196,-113.905656,1278.6
49.053199,-113.905649,1278.3
49.053201,-113.905641,1278.3
49.053204,-113.905633,1278.3
49.053207,-113.905625,1278.3
49.053218,-113.905623,1278.3
49.053228,-113.905616,1278.3
49.05324,-113.905608,1278.3
49.053245,-113.905609,1278.3
49.053249,-113.905648,1278.3
49.053249,-113.905635,1278.3
49.053255,-113.905629,1278.3
49.053261,-113.905624,1278.3
49.053267,-113.905618,1278.3
49.053274,-113.905613,1278.3
49.05328,-113.905607,1278.3
49.053301,-113.905616,1278.4
49.053306,-113.905627,1278.4
49.053312,-113.905638,1278.4
49.053319,-113.905645,1278.4
49.053343,-113.905637,1278.4
49.053376,-113.905642,1278.4
49.053387,-113.905626,1278.4
49.053395,-113.905617,1278.4
49.053402,-113.905608,1278.4
49.05341,-113.905599,1278.1
49.053423,-113.905593,1278.1
49.053436,-113.90558,1278.1
49.053445,-113.905582,1278.1
49.053463,-113.905569,1278.1
49.053472,-113.905568,1278.1
49.053475,-113.905562,1277.8
49.053477,-113.905543,1277.8
49.053484,-113.905559,1277.8
49.05348,-113.905596,1278.1
49.053487,-113.905608,1278.4
49.053498,-113.905628,1278.4
49.053488,-113.905642,1278.4
49.053509,-113.905629,1278.4
49.053521,-113.905618,1278.4
49.053522,-113.905614,1278.4
49.053533,-113.9056,1278.1
49.053542,-113.905598,1278.1
49.053547,-113.905601,1278.1
49.053564,-113.905615,1278.4
49.053571,-113.905619,1278.4
49.053579,-113.905624,1278.4
49.053586,-113.905629,1278.4
49.053598,-113.905645,1278.3
49.053608,-113.905654,1278.6
49.053619,-113.905663,1278.6
49.053638,-113.905678,1278.6
49.05365,-113.905688,1278.6
49.053658,-113.905688,1278.6
49.053664,-113.905683,1278.6
49.05367,-113.905678,1278.6
49.053676,-113.905702,1278.7
49.053678,-113.905718,1278.8
49.053681,-113.905733,1278.8
49.053676,-113.905755,1278.7
49.053666,-113.905754,1278.7
49.053656,-113.905753,1278.7
49.053646,-113.905752,1278.7
49.05363,-113.90577,1278.7
49.053625,-113.905778,1278.6
49.053624,-113.905774,1278.7
49.053623,-113.905772,1278.7
49.053616,-113.905768,1278.7
49.053616,-113.905768,1278.7
49.053647,-113.905774,1278.7
49.053651,-113.90577,1278.7
49.053659,-113.905779,1278.7
49.053652,-113.905793,1278.7
49.05365,-113.905825,1278.5
49.053649,-113.90585,1278.5
49.053642,-113.905874,1278.2
49.053637,-113.905872,1278.2
49.053644,-113.90587,1278.2
49.053644,-113.905862,1278.5
49.053643,-113.905866,1278.2
49.053643,-113.905866,1278.2
49.053643,-113.905866,1278.2
49.053643,-113.905866,1278.2
49.053643,-113.905866,1278.2
49.053643,-113.905866,1278.2
49.053643,-113.90586,1278.5
49.053646,-113.905849,1278.5
49.053643,-113.905838,1278.5
49.053634,-113.905825,1278.5
