latitude,longitude,elevation
52.687347,-118.055686,1782.6
52.687337,-118.055747,1782.6
52.687351,-118.055804,1782.6
52.687413,-118.055848,1782.6
52.687415,-118.055851,1782.6
52.687406,-118.05584,1782.6
52.687405,-118.055827,1782.6
52.687418,-118.055816,1782.6
52.687414,-118.055791,1782.5
52.687405,-118.055777,1782.5
52.687396,-118.055765,1782.5
52.687394,-118.055749,1782.5
52.687388,-118.05573,1782.5
52.687379,-118.055726,1782.5
52.687375,-118.055715,1782.5
52.687369,-118.055709,1782.5
52.687363,-118.055698,1782.5
52.687358,-118.055686,1782.5
52.687354,-118.055673,1782.5
52.687345,-118.055653,1782.5
52.68734,-118.055648,1782.5
52.687335,-118.055642,1782.5
52.687329,-118.055636,1782.5
52.687324,-118.055631,1782.5
52.687308,-118.055623,1782.5
52.687298,-118.055615,1782.5
52.687288,-118.055607,1782.5
52.687272,-118.055614,1782.5
52.687262,-118.055622,1782.5
52.687253,-118.055631,1782.5
52.687244,-118.055639,1782.5
52.687241,-118.055621,1782.5
52.687236,-118.055608,1782.5
52.687229,-118.055614,1782.5
52.687225,-118.055607,1782.5
52.687216,-118.055587,1782.5
52.687208,-118.055574,1782.5
52.687201,-118.055561,1782.5
52.687197,-118.055562,1782.5
52.687201,-118.055533,1782.5
52.687177,-118.055526,1782.5
52.687195,-118.055499,1782.5
52.687199,-118.055491,1782.5
52.687203,-118.055483,1782.5
52.68718,-118.055465,1782.5
52.68717,-118.055456,1782.5
52.687163,-118.05544,1782.5
52.687158,-118.055414,1782.5
52.687155,-118.055383,1782.5
52.687156,-118.055375,1782.5
52.687152,-118.055361,1782.5
52.687139,-118.055339,1782.5
52.687135,-118.055329,1782.5
52.68713,-118.055319,1782.5
52.687126,-118.055309,1782.5
52.687125,-118.055287,1782.5
52.687113,-118.055268,1782.5
52.687107,-118.055256,1782.5
52.687106,-118.055249,1782.6
52.687105,-118.055238,1782.6
52.687105,-118.055223,1782.6
52.687109,-118.055198,1782.6
52.687121,-118.055234,1782.6
52.687114,-118.055198,1782.6
52.687122,-118.0552,1782.6
52.687111,-118.055174,1782.6
52.687096,-118.055124,1782.6
52.687088,-118.05512,1782.6
52.687084,-118.055114,1782.6
52.68708,-118.055109,1782.6
52.687076,-118.055103,1782.6
52.687072,-118.055098,1782.6
52.687068,-118.055092,1782.6
52.687064,-118.055086,1782.6
52.687064,-118.055098,1782.6
52.687045,-118.055073,1782.7
52.687046,-118.055051,1782.7
52.687072,-118.05504,1782.7
52.687082,-118.055033,1782.7
52.6871,-118.055035,1782.7
52.687086,-118.055047,1782.7
52.687092,-118.055036,1782.7
52.687064,-118.05499,1782.7
52.687058,-118.054979,1782.8
52.687055,-118.054977,1782.8
52.687052,-118.054975,1782.8
52.687049,-118.054973,1782.8
52.687046,-118.054971,1782.8
52.687043,-118.05497,1782.8
52.68704,-118.054968,1782.8
52.687037,-118.054966,1782.8
52.687033,-118.054964,1782.8
52.68703,-118.054962,1782.8
52.687027,-118.05496,1782.8
52.687011,-118.054964,1782.8
52.687013,-118.054951,1782.8
52.687024,-118.05493,1782.8
52.687021,-118.054907,1783.0
52.687025,-118.054895,1783.1
52.687026,-118.054896,1783.1
52.68703,-118.054858,1783.3
52.687039,-118.054826,1783.5
52.687042,-118.054804,1783.7
52.687044,-118.054782,1783.8
52.687034,-118.05477,1783.9
52.687028,-118.054747,1784.0
52.687046,-118.054739,1784.2
52.687034,-118.054768,1784.3
52.687031,-118.054737,1784.5
52.687027,-118.054705,1784.6
52.687023,-118.054698,1784.6
52.687029,-118.0547,1784.7
52.687036,-118.054686,1784.7
52.687036,-118.05465,1784.8
52.687039,-118.054631,1784.9
52.687044,-118.054614,1785.0
52.687037,-118.054576,1785.1
52.687034,-118.054601,1785.2
52.687025,-118.054587,1785.2
52.687023,-118.054598,1785.2
52.687003,-118.054569,1785.4
52.686995,-118.054545,1785.4
52.686992,-118.054524,1785.5
52.686981,-118.054497,1785.6
52.686991,-118.054493,1785.6
52.686982,-118.054472,1785.7
52.686973,-118.054475,1785.7
52.686956,-118.054495,1785.8
52.686965,-118.054483,1785.9
52.686968,-118.054482,1785.9
52.686962,-118.054486,1785.9
52.686956,-118.05449,1785.9
52.68696,-118.054509,1786.0
52.686957,-118.054477,1786.1
52.686933,-118.054473,1786.2
52.686935,-118.05445,1786.3
52.686906,-118.054435,1786.4
52.686896,-118.054432,1786.5
52.6869,-118.054432,1786.5
52.686903,-118.054431,1786.5
52.686886,-118.054426,1786.6
52.686883,-118.054411,1786.6
52.686893,-118.054415,1786.7
52.686915,-118.0544,1786.8
52.686911,-118.054394,1786.9
52.686904,-118.054375,1786.9
52.686897,-118.054357,1787.0
52.68689,-118.054338,1787.1
52.686926,-118.054306,1787.3
52.68691,-118.054286,1787.5
52.686903,-118.054278,1787.5
52.686897,-118.054269,1787.6
52.686875,-118.054269,1787.7
52.686879,-118.054236,1787.9
52.686849,-118.054237,1788.1
52.686835,-118.054235,1788.2
52.686844,-118.054228,1788.2
52.686826,-118.054205,1788.4
52.686839,-118.054182,1788.6
52.686849,-118.054161,1788.7
52.686859,-118.054141,1788.8
52.686847,-118.054113,1789.0
52.68684,-118.054098,1789.1
52.686833,-118.054082,1789.2
52.686822,-118.054065,1789.3
52.686819,-118.054058,1789.4
52.686816,-118.054051,1789.4
52.686813,-118.054043,1789.5
52.686809,-118.054036,1789.5
52.686818,-118.053997,1789.8
52.686813,-118.053992,1789.8
52.686805,-118.053974,1789.9
52.686786,-118.053964,1790.1
52.686778,-118.053945,1790.3
52.68676,-118.053967,1790.5
52.686755,-118.053968,1790.5
52.686743,-118.05398,1790.7
52.686719,-118.053966,1790.9
52.686692,-118.053951,1791.2
52.686679,-118.053926,1791.4
52.686683,-118.053913,1791.4
52.686688,-118.053919,1791.5
52.686675,-118.05393,1791.6
52.686683,-118.053897,1791.8
52.686676,-118.05388,1791.9
52.686661,-118.053868,1792.1
52.686657,-118.053863,1792.1
52.686647,-118.053873,1792.2
52.686634,-118.053877,1792.4
52.686626,-118.053862,1792.5
52.686619,-118.053857,1792.5
52.686617,-118.053831,1792.7
52.686612,-118.053815,1792.8
52.686611,-118.053807,1792.8
52.686609,-118.053796,1792.9
52.686608,-118.053789,1792.9
52.686609,-118.053784,1793.0
52.686606,-118.053759,1793.1
52.686602,-118.053749,1793.2
52.686599,-118.053739,1793.2
52.686595,-118.05373,1793.3
52.686592,-118.05372,1793.4
52.686581,-118.053739,1793.5
52.686575,-118.053741,1793.6
52.686569,-118.053743,1793.6
52.686564,-118.053745,1793.7
52.686558,-118.053747,1793.8
52.686515,-118.053704,1794.3
52.68647,-118.053726,1794.8
52.686483,-118.05369,1795.1
52.686495,-118.05367,1795.2
52.686495,-118.053661,1795.3
52.686499,-118.053651,1795.4
52.68649,-118.053638,1795.5
52.686486,-118.05363,1795.6
52.686473,-118.053624,1795.7
52.686479,-118.053602,1795.9
52.686471,-118.053565,1796.1
52.686458,-118.053575,1796.3
52.686443,-118.053599,1796.5
52.686438,-118.053618,1796.6
52.686433,-118.053611,1796.7
52.686429,-118.053605,1796.8
52.686424,-118.053599,1796.8
52.68642,-118.053593,1796.9
52.686415,-118.053587,1796.9
52.686411,-118.053581,1797.0
52.686407,-118.053575,1797.1
52.686393,-118.053553,1797.2
52.686388,-118.053548,1797.3
52.686383,-118.053542,1797.4
52.686378,-118.053537,1797.4
52.686371,-118.053522,1797.5
52.686372,-118.053486,1797.7
52.686362,-118.053468,1797.9
52.686364,-118.053447,1798.0
52.686352,-118.053444,1798.1
52.686342,-118.053424,1798.3
52.686334,-118.053421,1798.3
52.686326,-118.053418,1798.4
52.686317,-118.053415,1798.5
52.686306,-118.05342,1798.6
52.686291,-118.053405,1798.7
52.686287,-118.053403,1798.8
52.686282,-118.053406,1798.8
52.686279,-118.053397,1798.9
52.686276,-118.053389,1798.9
52.686273,-118.053381,1799.0
52.686269,-118.053373,1799.0
52.686266,-118.053364,1799.1
52.686263,-118.053356,1799.2
52.686226,-118.053378,1799.5
52.686225,-118.053378,1799.5
52.68622,-118.05337,1799.6
52.686232,-118.053356,1799.7
52.686237,-118.053329,1799.9
52.686234,-118.053317,1799.9
52.686227,-118.053306,1800.0
52.686221,-118.053285,1800.1
52.686216,-118.053261,1800.3
52.686211,-118.053252,1800.3
52.686206,-118.053242,1800.4
52.686201,-118.053232,1800.5
52.686207,-118.053227,1800.5
52.686188,-118.05322,1800.7
52.686179,-118.053189,1800.9
52.68618,-118.053172,1801.0
52.686168,-118.053182,1801.1
52.686171,-118.053165,1801.2
52.686152,-118.053162,1801.3
52.68615,-118.053157,1801.4
52.686134,-118.053151,1801.5
52.686135,-118.053137,1801.5
52.686144,-118.053105,1801.7
52.686147,-118.053103,1801.7
52.686135,-118.053107,1801.8
52.686131,-118.053072,1802.0
52.686125,-118.053056,1802.1
52.686116,-118.053047,1802.1
52.68611,-118.053039,1802.2
52.686105,-118.053031,1802.2
52.686099,-118.053022,1802.3
52.686093,-118.053014,1802.3
52.686093,-118.052998,1802.4
52.686089,-118.052977,1802.5
52.686087,-118.052986,1802.6
52.68607,-118.052991,1802.7
52.686075,-118.052969,1802.8
52.686077,-118.052941,1802.9
52.686086,-118.052931,1803.0
52.68608,-118.052936,1803.0
52.68606,-118.052918,1803.2
52.686054,-118.052914,1803.3
52.686023,-118.052902,1803.6
52.686012,-118.052895,1803.7
52.686001,-118.052888,1803.8
52.68599,-118.052882,1803.9
52.685963,-118.052922,1804.3
52.685975,-118.052942,1804.4
52.685962,-118.052942,1804.6
52.685948,-118.05296,1804.8
52.68594,-118.052946,1804.9
52.685936,-118.052943,1804.9
52.685937,-118.052955,1805.0
52.685928,-118.052974,1805.2
52.68592,-118.052983,1805.3
52.685899,-118.052978,1805.5
52.685906,-118.052965,1805.6
52.685891,-118.052973,1805.8
52.685876,-118.052992,1806.0
52.685884,-118.053003,1806.1
52.685877,-118.053003,1806.2
52.685868,-118.053016,1806.3
52.685844,-118.053031,1806.6
52.685841,-118.053038,1806.7
52.685858,-118.053041,1806.8
52.685857,-118.053065,1807.0
52.685854,-118.053086,1807.2
52.685844,-118.053097,1807.3
52.685836,-118.053094,1807.4
52.685826,-118.053092,1807.5
52.685822,-118.053065,1807.7
52.685811,-118.053058,1807.8
52.6858,-118.053051,1807.9
52.685772,-118.053032,1808.3
52.685766,-118.053024,1808.4
52.685753,-118.052984,1808.7
52.685744,-118.052964,1808.9
52.685741,-118.052956,1809.0
52.685738,-118.052948,1809.1
52.685735,-118.052939,1809.1
52.685732,-118.052931,1809.2
52.685729,-118.052923,1809.3
52.685726,-118.052915,1809.3
52.685726,-118.052883,1809.6
52.685723,-118.052897,1809.7
52.68572,-118.0529,1809.7
52.685703,-118.052898,1810.0
52.685698,-118.052902,1810.0
52.685701,-118.052874,1810.3
52.685696,-118.052862,1810.4
