latitude,longitude,elevation
52.883292,-118.078276,1058.6
52.883284,-118.078269,1058.6
52.883275,-118.078258,1058.6
52.883269,-118.07824,1058.6
52.88327,-118.078232,1058.6
52.883274,-118.078231,1058.6
52.88328,-118.078226,1058.6
52.883287,-118.078225,1058.6
52.883287,-118.078225,1058.6
52.883293,-118.078225,1058.6
52.883288,-118.078224,1058.6
52.88328,-118.078223,1058.6
52.88327,-118.078225,1058.6
52.883261,-118.078224,1058.6
52.88325,-118.078228,1058.6
52.883237,-118.078232,1058.6
52.883217,-118.078239,1058.6
52.883208,-118.078245,1058.6
52.8832,-118.07825,1058.6
52.883187,-118.078257,1058.6
52.883173,-118.078266,1058.6
52.88317,-118.078267,1058.6
52.883166,-118.07827,1058.6
52.88316,-118.078275,1058.6
52.883154,-118.078279,1058.6
52.883147,-118.078278,1058.6
52.883127,-118.078296,1058.6
52.883118,-118.078314,1058.6
52.883108,-118.078333,1058.6
52.883091,-118.078347,1058.6
52.883081,-118.078341,1058.6
52.883075,-118.078305,1058.6
52.883062,-118.078341,1058.6
52.883047,-118.078327,1058.6
52.883022,-118.07833,1058.6
52.88301,-118.078331,1058.6
52.883,-118.07834,1058.6
52.882996,-118.078354,1058.6
52.882983,-118.078361,1058.7
52.882985,-118.078364,1058.7
52.882966,-118.078366,1058.7
52.882956,-118.078381,1058.7
52.88294,-118.078365,1058.7
52.882932,-118.078376,1058.7
52.882925,-118.078387,1058.7
52.882917,-118.078398,1058.7
52.882889,-118.078404,1058.7
52.882879,-118.07841,1058.7
52.882879,-118.078416,1058.7
52.882864,-118.078403,1058.7
52.88286,-118.078401,1058.7
52.882855,-118.078418,1058.7
52.882863,-118.078403,1058.7
52.882863,-118.078403,1058.7
52.882864,-118.078389,1058.7
52.882861,-118.078368,1058.7
52.882865,-118.078368,1058.7
52.882865,-118.078368,1058.7
52.882863,-118.078345,1058.7
52.882859,-118.078341,1058.7
52.882858,-118.078334,1058.7
52.882856,-118.078332,1058.7
52.882858,-118.078336,1058.7
52.882859,-118.078336,1058.7
52.882857,-118.07833,1058.7
52.882857,-118.07833,1058.7
52.882857,-118.07833,1058.7
52.882857,-118.07833,1058.7
52.882845,-118.078327,1058.7
52.882853,-118.07831,1058.7
52.88285,-118.078305,1058.7
52.882847,-118.078308,1058.7
52.88284,-118.078311,1058.7
52.882837,-118.078318,1058.8
52.88283,-118.078319,1058.8
52.882828,-118.078318,1058.8
52.882827,-118.078314,1058.8
52.882822,-118.078326,1058.8
52.882818,-118.078329,1058.8
52.882813,-118.078333,1058.8
52.882808,-118.07834,1058.8
52.882803,-118.078336,1058.8
52.882798,-118.078338,1058.8
52.882792,-118.078343,1058.8
52.882785,-118.078347,1058.8
52.88278,-118.078348,1058.8
52.882768,-118.078348,1058.8
52.882763,-118.078357,1058.8
52.882757,-118.078357,1058.8
52.882751,-118.078358,1058.8
52.882746,-118.078365,1058.8
