latitude,longitude,elevation
52.644174,-117.492187,1686.0
52.644249,-117.492104,1686.0
52.644248,-117.492093,1686.0
52.644251,-117.492086,1686.0
52.644254,-117.49208,1686.0
52.644259,-117.492072,1686.0
52.644265,-117.492066,1686.0
52.644276,-117.492059,1686.0
52.644281,-117.492058,1686.0
52.644285,-117.492058,1686.0
52.64429,-117.492057,1686.0
52.644294,-117.492056,1686.0
52.644299,-117.492055,1686.0
52.644303,-117.492054,1686.0
52.644308,-117.492054,1686.0
52.644312,-117.492053,1686.0
52.644328,-117.492058,1686.0
52.644338,-117.492062,1686.0
52.644339,-117.492055,1686.0
52.644347,-117.492052,1686.0
52.64436,-117.492051,1686.0
52.644366,-117.492048,1686.0
52.644373,-117.492042,1686.0
52.644375,-117.492037,1686.0
52.64437,-117.492042,1686.0
52.644366,-117.492047,1686.0
52.644362,-117.492052,1686.0
52.644357,-117.492057,1686.0
52.644353,-117.492062,1686.0
52.644349,-117.492067,1686.0
52.644344,-117.492072,1686.0
52.64434,-117.492077,1686.0
52.644335,-117.492082,1686.0
52.644331,-117.492087,1686.0
52.644323,-117.49207,1686.0
52.644303,-117.492066,1686.0
52.644299,-117.492064,1686.0
52.644282,-117.492066,1686.0
52.644275,-117.492094,1686.0
52.644257,-117.492097,1686.0
52.644269,-117.492068,1686.0
52.644262,-117.492062,1686.0
52.644275,-117.492051,1686.0
52.644267,-117.492057,1686.0
52.644258,-117.492069,1686.0
52.644259,-117.492063,1686.0
52.644262,-117.492088,1686.0
52.644273,-117.492093,1686.0
52.644251,-117.492133,1686.0
52.644265,-117.492115,1686.0
52.644236,-117.492138,1686.0
52.644224,-117.49216,1686.0
52.644217,-117.49218,1686.2
52.644209,-117.492194,1686.3
52.644201,-117.492208,1686.4
52.6442,-117.492224,1686.4
52.6442,-117.492235,1686.5
52.64419,-117.492243,1686.5
52.644195,-117.492259,1686.6
52.64419,-117.49227,1686.7
52.644197,-117.492275,1686.7
52.644196,-117.492288,1686.8
52.644196,-117.492297,1686.8
52.644196,-117.4923,1686.8
52.644196,-117.492304,1686.9
52.644194,-117.492295,1686.9
52.644176,-117.49232,1687.1
52.644175,-117.492323,1687.1
52.64419,-117.492358,1687.2
52.644188,-117.492346,1687.3
52.644185,-117.492362,1687.4
52.644193,-117.492376,1687.5
52.644186,-117.492375,1687.5
52.644189,-117.492396,1687.6
52.6442,-117.4924,1687.7
52.644167,-117.492406,1687.9
52.64416,-117.492427,1688.0
52.64417,-117.492437,1688.1
52.644179,-117.492448,1688.2
52.644189,-117.492458,1688.2
52.644179,-117.492464,1688.3
52.644174,-117.492481,1688.4
52.644161,-117.492468,1688.5
52.644159,-117.492488,1688.6
52.644168,-117.492499,1688.6
52.644184,-117.492505,1688.7
52.644179,-117.492507,1688.8
52.644164,-117.492508,1688.9
52.644151,-117.492502,1688.9
52.644146,-117.4925,1689.0
52.644134,-117.492505,1689.0
52.644134,-117.492501,1689.1
52.644125,-117.492525,1689.2
52.644097,-117.492515,1689.3
52.644114,-117.49252,1689.4
52.64413,-117.492504,1689.6
52.64413,-117.492502,1689.6
52.644142,-117.492511,1689.6
52.644134,-117.492516,1689.7
52.644131,-117.492524,1689.7
52.644129,-117.492524,1689.7
52.644133,-117.492517,1689.8
52.644127,-117.492523,1689.8
52.644125,-117.492529,1689.9
52.64412,-117.492543,1689.9
52.64412,-117.492554,1690.0
52.64412,-117.492577,1690.0
52.64413,-117.492575,1690.1
52.64414,-117.492574,1690.2
52.64415,-117.492572,1690.2
52.644159,-117.492571,1690.3
52.644159,-117.49258,1690.3
52.64413,-117.49258,1690.5
52.644141,-117.492599,1690.6
52.644146,-117.492632,1690.7
52.644128,-117.492645,1690.8
52.644102,-117.492641,1691.0
52.644076,-117.49267,1691.2
52.644064,-117.492688,1691.3
52.644094,-117.492718,1691.5
52.644103,-117.492724,1691.6
52.644095,-117.492739,1691.6
52.64409,-117.492766,1691.7
52.64411,-117.492795,1691.9
52.644095,-117.492811,1692.0
52.644111,-117.492834,1692.1
52.644106,-117.49285,1692.2
52.644093,-117.492866,1692.3
52.644094,-117.492896,1692.4
52.644097,-117.492918,1692.5
52.644064,-117.492927,1692.7
52.644056,-117.492939,1692.7
52.644056,-117.492947,1692.8
52.644067,-117.492949,1692.8
52.644048,-117.492882,1693.0
52.644007,-117.492915,1693.3
52.643987,-117.492923,1693.4
52.643994,-117.492924,1693.4
52.643994,-117.492941,1693.4
52.643993,-117.492952,1693.4
52.643999,-117.49296,1693.5
52.643997,-117.492954,1693.5
52.644002,-117.49296,1693.5
52.644011,-117.492976,1693.6
52.644009,-117.492984,1693.6
52.644011,-117.493007,1693.6
52.644009,-117.493014,1693.6
52.644006,-117.493016,1693.7
52.644011,-117.493035,1693.7
52.644,-117.493044,1693.7
52.644007,-117.493057,1693.8
52.643984,-117.493059,1694.0
52.643972,-117.493053,1694.1
52.643959,-117.493047,1694.2
52.643947,-117.493041,1694.2
52.64394,-117.492976,1694.4
52.643944,-117.492974,1694.5
52.643946,-117.49299,1694.5
52.643946,-117.49299,1694.5
52.643946,-117.49299,1694.5
52.643946,-117.49299,1694.5
52.643941,-117.493026,1694.6
52.643936,-117.493054,1694.7
52.643933,-117.493064,1694.7
52.64393,-117.493074,1694.8
52.643927,-117.493084,1694.8
52.643921,-117.493077,1694.8
52.64392,-117.493075,1694.8
52.643915,-117.493068,1694.9
52.643922,-117.493063,1694.9
52.643922,-117.493063,1694.9
52.643922,-117.493063,1694.9
52.643928,-117.493046,1694.9
52.64392,-117.493051,1695.0
52.64392,-117.493052,1695.0
52.643929,-117.493057,1695.0
52.643945,-117.49306,1695.1
52.643951,-117.493048,1695.1
52.643935,-117.493069,1695.2
52.64393,-117.493086,1695.3
52.643925,-117.493104,1695.3
52.64392,-117.493122,1695.4
52.643915,-117.493153,1695.4
52.643921,-117.493174,1695.5
52.643927,-117.493194,1695.5
52.643918,-117.493213,1695.6
52.643916,-117.493223,1695.6
52.643914,-117.493233,1695.6
52.643911,-117.493243,1695.7
52.643909,-117.493253,1695.7
52.643907,-117.493263,1695.7
52.643893,-117.493281,1695.8
52.643874,-117.493295,1695.8
52.643856,-117.493308,1695.9
52.643842,-117.493311,1695.9
52.643843,-117.493325,1696.0
52.643864,-117.493323,1696.0
52.643854,-117.493346,1696.1
52.64386,-117.493355,1696.1
52.643857,-117.493357,1696.1
52.643877,-117.493396,1696.2
52.64388,-117.493426,1696.2
52.643882,-117.493424,1696.2
52.643889,-117.493436,1696.2
