latitude,longitude,elevation
51.329555,-116.181388,1880.1
51.329647,-116.181413,1880.2
51.32962,-116.181402,1880.2
51.329597,-116.181467,1880.2
51.329559,-116.181509,1880.2
51.329535,-116.181505,1880.2
51.329514,-116.181509,1880.2
51.329511,-116.181506,1880.2
51.329496,-116.181548,1880.3
51.329493,-116.181551,1880.3
51.329483,-116.181553,1880.3
51.329478,-116.181562,1880.3
51.329469,-116.181561,1880.3
51.329464,-116.181578,1880.3
51.329454,-116.181577,1880.3
51.329453,-116.181579,1880.3
51.329448,-116.181583,1880.3
51.329442,-116.18159,1880.3
51.329438,-116.181596,1880.3
51.329438,-116.181604,1880.3
51.329437,-116.18161,1880.3
51.329431,-116.181612,1880.3
51.329428,-116.181611,1880.3
51.329419,-116.181617,1880.3
51.329404,-116.181629,1880.3
51.3294,-116.181636,1880.3
51.329392,-116.181646,1880.3
51.329385,-116.181652,1880.3
51.329379,-116.18166,1880.3
51.329374,-116.181673,1880.3
51.329375,-116.181681,1880.3
51.329357,-116.181688,1880.3
51.329353,-116.181671,1880.3
51.329342,-116.18167,1880.3
51.329327,-116.18168,1880.3
51.329314,-116.181663,1880.3
51.329305,-116.181671,1880.3
51.329297,-116.181674,1880.4
51.329281,-116.181655,1880.4
51.329257,-116.181633,1880.4
51.329231,-116.181611,1880.4
51.329227,-116.181622,1880.4
51.329218,-116.181624,1880.4
51.329209,-116.181627,1880.4
51.329199,-116.181629,1880.4
51.32919,-116.181632,1880.4
51.329191,-116.181658,1880.4
51.329184,-116.181674,1880.5
51.329171,-116.18168,1880.5
51.329177,-116.181695,1880.5
51.329174,-116.181718,1880.5
51.329163,-116.181736,1880.5
51.329154,-116.181753,1880.5
51.329148,-116.181762,1880.5
51.329141,-116.181755,1880.5
51.329126,-116.181752,1880.5
51.329129,-116.181764,1880.5
51.329133,-116.18177,1880.5
51.329121,-116.181772,1880.5
51.32912,-116.181744,1880.5
51.329111,-116.181739,1880.6
51.329097,-116.181752,1880.6
51.329064,-116.18177,1880.6
51.329054,-116.181753,1880.6
51.329054,-116.181755,1880.6
51.329042,-116.181743,1880.6
51.329027,-116.181743,1880.6
51.329022,-116.181748,1880.6
51.329017,-116.181754,1880.6
51.329013,-116.181759,1880.6
51.329008,-116.181765,1880.6
51.328984,-116.181732,1880.7
51.328975,-116.181719,1880.7
51.328975,-116.181723,1880.7
51.328973,-116.18173,1880.7
51.328961,-116.181692,1880.7
51.32894,-116.181713,1880.7
51.328925,-116.181726,1880.7
51.328914,-116.181725,1880.8
51.328903,-116.181723,1880.8
51.328892,-116.181732,1880.8
51.328891,-116.181755,1880.8
51.328878,-116.181751,1880.8
51.328869,-116.181776,1880.8
51.328861,-116.181778,1880.8
51.328854,-116.18178,1880.8
51.328846,-116.181782,1880.9
51.328846,-116.181791,1880.9
51.32883,-116.181755,1880.9
51.328818,-116.181753,1880.9
51.328842,-116.18178,1880.9
51.32884,-116.181794,1881.0
51.328814,-116.18177,1881.0
51.328795,-116.181732,1881.0
51.328793,-116.181721,1881.1
51.328791,-116.181695,1880.6
51.328792,-116.181686,1880.5
51.328793,-116.181678,1880.4
51.328794,-116.181669,1880.3
