latitude,longitude,elevation
51.876256,-116.678568,1685.1
51.876244,-116.678559,1685.0
51.876238,-116.678556,1685.0
51.876233,-116.678553,1685.0
51.876227,-116.678551,1685.0
51.876222,-116.678548,1684.8
51.876217,-116.678545,1684.8
51.876211,-116.678542,1684.8
51.876206,-116.67854,1684.8
51.8762,-116.678537,1684.8
51.876195,-116.678534,1684.5
51.876189,-116.678531,1684.5
51.876184,-116.678528,1684.5
51.876179,-116.678526,1684.5
51.876173,-116.678523,1684.3
51.876168,-116.67852,1684.3
51.876162,-116.678517,1684.3
51.876157,-116.678515,1684.3
51.876151,-116.678512,1684.3
51.876146,-116.678509,1684.0
51.876158,-116.678534,1684.3
51.876142,-116.67852,1684.0
51.87613,-116.67853,1684.0
51.876129,-116.678534,1684.0
51.876128,-116.678548,1684.0
51.876116,-116.678567,1684.0
51.876111,-116.678584,1684.0
51.876105,-116.678602,1684.0
51.876099,-116.678619,1684.0
51.876093,-116.678637,1684.0
51.876087,-116.678654,1684.0
51.876083,-116.678637,1684.0
51.876079,-116.678637,1684.0
51.876075,-116.678636,1684.0
51.87607,-116.678635,1684.0
51.876066,-116.678634,1684.0
51.876061,-116.678633,1684.0
51.876057,-116.678632,1684.0
51.876053,-116.678631,1684.0
51.876048,-116.67863,1684.0
51.876044,-116.678629,1684.0
51.876039,-116.678628,1684.0
51.876035,-116.678628,1684.0
51.876029,-116.678637,1684.0
51.876007,-116.678659,1683.9
51.875968,-116.678699,1683.6
51.875995,-116.678633,1683.9
51.875986,-116.678669,1683.6
51.875979,-116.67867,1683.6
51.875972,-116.678671,1683.6
51.875965,-116.678672,1683.6
51.875959,-116.678654,1683.3
51.875934,-116.678645,1683.0
51.875921,-116.678672,1683.0
51.875932,-116.678685,1683.0
51.875942,-116.678698,1683.3
51.875953,-116.678711,1683.3
51.87592,-116.678702,1683.0
51.875901,-116.67872,1683.0
51.875886,-116.67871,1683.0
51.87588,-116.678696,1683.0
51.875875,-116.678683,1683.0
51.875869,-116.678669,1683.0
51.875854,-116.678661,1683.0
51.875866,-116.678664,1683.0
51.875897,-116.678677,1683.0
51.875849,-116.678702,1683.0
51.875863,-116.678745,1683.0
51.875871,-116.678768,1683.0
51.87588,-116.678791,1683.0
51.875907,-116.678813,1683.0
51.87592,-116.67881,1683.0
51.875933,-116.678807,1683.0
51.87593,-116.678815,1683.0
51.875927,-116.678824,1683.0
51.875924,-116.678833,1683.0
51.875921,-116.678841,1683.0
51.875918,-116.67885,1683.0
51.875914,-116.678858,1683.0
51.875923,-116.678843,1683.0
51.875913,-116.678844,1683.0
51.875905,-116.678849,1683.0
51.875902,-116.678863,1683.0
51.875897,-116.678864,1683.0
51.875892,-116.678881,1683.0
51.875888,-116.678885,1683.0
51.875882,-116.678931,1683.0
51.875878,-116.678949,1683.0
51.875869,-116.678973,1683.0
51.875857,-116.678979,1683.0
51.875848,-116.678989,1683.0
51.875846,-116.678999,1683.0
51.875844,-116.679023,1683.0
51.875844,-116.679032,1683.0
51.875844,-116.67904,1683.0
51.875845,-116.679049,1683.0
51.875845,-116.679058,1683.0
51.875859,-116.679041,1683.0
51.875858,-116.679064,1683.0
51.875867,-116.679078,1683.0
51.875873,-116.679088,1683.0
51.875866,-116.679097,1683.0
51.875869,-116.679128,1683.0
51.87587,-116.679131,1683.0
51.875872,-116.679158,1683.0
51.875883,-116.679182,1683.0
51.875884,-116.679175,1683.0
51.87588,-116.679184,1683.0
51.875884,-116.67918,1683.0
51.875882,-116.679178,1683.0
51.875884,-116.679172,1683.0
51.87591,-116.679187,1683.0
51.875933,-116.679174,1683.0
51.875948,-116.67918,1683.3
51.875975,-116.679209,1683.6
51.875977,-116.679228,1683.6
51.875952,-116.679251,1683.3
51.875939,-116.679184,1683.3
51.875923,-116.679175,1683.0
51.875924,-116.679182,1683.0
51.87593,-116.679178,1683.0
51.875924,-116.679179,1683.0
51.875925,-116.67918,1683.0
51.875925,-116.67918,1683.0
51.875925,-116.67918,1683.0
51.875913,-116.67918,1683.0
51.875911,-116.679181,1683.0
51.875914,-116.679188,1683.0
51.875916,-116.679198,1683.0
51.875911,-116.679209,1683.0
51.875916,-116.679237,1683.0
51.875916,-116.679261,1683.0
51.875916,-116.679281,1683.0
51.875909,-116.679259,1683.0
51.875912,-116.679251,1683.0
51.875913,-116.679253,1683.0
51.875913,-116.679253,1683.0
51.875915,-116.679244,1683.0
51.875915,-116.679242,1683.0
51.875912,-116.679224,1683.0
51.875917,-116.679209,1683.0
51.875922,-116.679201,1683.0
51.875926,-116.679192,1683.0
51.87593,-116.679184,1683.0
51.875935,-116.679176,1683.3
51.875924,-116.679162,1683.0
51.875922,-116.679166,1683.0
51.87592,-116.679171,1683.0
51.875918,-116.679176,1683.0
51.875917,-116.67918,1683.0
51.875915,-116.679185,1683.0
51.875913,-116.679189,1683.0
51.875911,-116.679194,1683.0
51.875909,-116.679199,1683.0
51.875907,-116.679203,1683.0
51.875905,-116.679208,1683.0
51.875903,-116.679212,1683.0
51.875901,-116.679217,1683.0
51.875899,-116.679222,1683.0
51.875897,-116.679226,1683.0
51.875895,-116.679231,1683.0
51.875893,-116.679235,1683.0
51.875891,-116.67924,1683.0
51.875889,-116.679245,1683.0
51.875887,-116.679249,1683.0
51.875885,-116.679254,1683.0
51.875883,-116.679258,1683.0
51.875881,-116.679263,1683.0
51.875882,-116.679263,1683.0
51.875886,-116.679253,1683.0
51.875886,-116.679253,1683.0
51.875889,-116.679246,1683.0
51.875898,-116.679258,1683.0
51.875906,-116.679232,1683.0
51.875926,-116.679186,1683.0
51.87593,-116.679214,1683.0
51.875943,-116.679205,1683.3
51.875947,-116.679186,1683.3
51.875958,-116.679191,1683.3
51.875965,-116.679195,1683.6
51.875951,-116.679246,1683.3
51.875969,-116.679272,1683.6
51.87597,-116.679284,1683.6
51.87597,-116.679296,1683.6
51.87598,-116.679305,1683.6
51.875979,-116.679326,1683.6
51.875981,-116.679323,1683.6
51.875976,-116.679335,1683.6
51.87597,-116.67934,1683.6
51.875978,-116.679359,1683.6
51.875985,-116.679382,1683.6
51.875997,-116.679392,1683.9
51.876,-116.679404,1683.9
51.876003,-116.679415,1683.9
51.876005,-116.679427,1683.9
51.876008,-116.679439,1683.9
51.876017,-116.679481,1684.0
51.876014,-116.679466,1683.9
51.876029,-116.679431,1684.0
51.876026,-116.679428,1684.0
51.876029,-116.679423,1684.0
51.876032,-116.679417,1684.0
51.876035,-116.67941,1684.0
51.87605,-116.679401,1684.0
51.876055,-116.679387,1684.0
51.876071,-116.679394,1684.0
51.876059,-116.679405,1684.0
51.876051,-116.67944,1684.0
